month,day,요일,hour,minute,노출(분),repeat,상품군,마더코드,상품코드,items,상품명,pay_type,판매단가,취급액/total,취급액,holiday
4,23,1,25,20,20,3,침구,100503,201541,8,([한샘] 호텔식 레일 암막커튼 세트(중형),1,159000,0.333333333,1780000,0
4,23,1,25,20,20,3,침구,100503,201524,8,([한샘] 호텔식 레일 암막커튼 세트(중형),2,169000,0.395841826,971000,0
4,23,1,25,20,20,3,침구,100503,201539,8,([한샘] 호텔식 레일 암막커튼 세트(대형),1,179000,0.596519185,2982000,0
4,23,1,25,20,20,3,침구,100503,201522,8,([한샘] 호텔식 레일 암막커튼 세트(대형),2,189000,0.656363239,1083000,0
4,23,1,25,20,20,3,침구,100503,201542,8,([한샘] 호텔식 레일 암막커튼 세트(특대형),1,209000,0.410935209,1195000,0
4,23,1,25,20,20,3,침구,100503,201525,8,([한샘] 호텔식 레일 암막커튼 세트(특대형),2,219000,0.346394803,663000,0
4,23,1,25,20,20,3,침구,100503,201540,8,([한샘] 호텔식 레일 암막커튼 세트(슈퍼특대형),1,229000,0.579175705,1869000,0
4,23,1,25,20,20,3,침구,100503,201523,8,([한샘] 호텔식 레일 암막커튼 세트(슈퍼특대형),2,239000,0.263314613,707000,0
4,23,1,25,40,15,3,침구,100503,201541,8,([한샘] 호텔식 레일 암막커튼 세트(중형),1,159000,0.333333333,1780000,0
4,23,1,25,40,15,3,침구,100503,201524,8,([한샘] 호텔식 레일 암막커튼 세트(중형),2,169000,0.395841826,971000,0
4,23,1,25,40,15,3,침구,100503,201539,8,([한샘] 호텔식 레일 암막커튼 세트(대형),1,179000,0.403480615,2017000,0
4,23,1,25,40,15,3,침구,100503,201522,8,([한샘] 호텔식 레일 암막커튼 세트(대형),2,189000,0.343636155,567000,0
4,23,1,25,40,15,3,침구,100503,201542,8,([한샘] 호텔식 레일 암막커튼 세트(특대형),1,209000,0.589064447,1713000,0
4,23,1,25,40,15,3,침구,100503,201525,8,([한샘] 호텔식 레일 암막커튼 세트(특대형),2,219000,0.653604674,1251000,0
4,23,1,25,40,15,3,침구,100503,201540,8,([한샘] 호텔식 레일 암막커튼 세트(슈퍼특대형),1,229000,0.210412148,679000,0
4,23,1,25,40,15,3,침구,100503,201523,8,([한샘] 호텔식 레일 암막커튼 세트(슈퍼특대형),2,239000,0.736685014,1978000,0
4,24,2,6,0,20,3,침구,100112,200309,3,리앤코리아 순면 볼륨 카페트 세트(중형),0,49900,0.169402583,1259000,0
4,24,2,6,0,20,3,침구,100112,200308,3,리앤코리아 순면 볼륨 카페트 세트(대형),0,59900,0.182788994,2345000,0
4,24,2,6,0,20,3,침구,100112,200310,3,리앤코리아 순면 볼륨 카페트 세트(특대형),0,69900,0.19381157,4466000,0
4,24,2,6,20,20,3,침구,100112,200309,3,리앤코리아 순면 볼륨 카페트 세트(중형),0,49900,0.379978471,2824000,0
4,24,2,6,20,20,3,침구,100112,200308,3,리앤코리아 순면 볼륨 카페트 세트(대형),0,59900,0.391690701,5025000,0
4,24,2,6,20,20,3,침구,100112,200310,3,리앤코리아 순면 볼륨 카페트 세트(특대형),0,69900,0.394219503,9084000,0
4,24,2,6,40,20,3,침구,100112,200309,3,리앤코리아 순면 볼륨 카페트 세트(중형),0,49900,0.450618945,3349000,0
4,24,2,6,40,20,3,침구,100112,200308,3,리앤코리아 순면 볼륨 카페트 세트(대형),0,59900,0.425520306,5459000,0
4,24,2,6,40,20,3,침구,100112,200310,3,리앤코리아 순면 볼륨 카페트 세트(특대형),0,69900,0.411968928,9493000,0
4,24,2,7,0,20,3,의류,100251,200845,2,K-SWISS 남성에어핏트랙수트,0,89000,0.155463212,6996000,0
4,24,2,7,0,20,3,의류,100251,200856,2,K-SWISS 여성에어핏트랙수트,0,89000,0.194423726,5474000,0
4,24,2,7,20,20,3,의류,100251,200845,2,K-SWISS 남성에어핏트랙수트,0,89000,0.30534877,13741000,0
4,24,2,7,20,20,3,의류,100251,200856,2,K-SWISS 여성에어핏트랙수트,0,89000,0.376487302,10600000,0
4,24,2,7,40,20,3,의류,100251,200845,2,K-SWISS 남성에어핏트랙수트,0,89000,0.539188018,24264000,0
4,24,2,7,40,20,3,의류,100251,200856,2,K-SWISS 여성에어핏트랙수트,0,89000,0.429088972,12081000,0
4,24,2,8,0,30,2,주방,100527,201597,2, 송도순의 2세대 홈밀맷돌,2,188000,0.184458144,6822000,0
4,24,2,8,0,30,2,주방,100527,201600,2, 송도순의 2세대 홈밀맷돌,1,178000,0.269990676,12162000,0
4,24,2,8,30,30,2,주방,100527,201597,2, 송도순의 2세대 홈밀맷돌,2,188000,0.815541856,30162000,0
4,24,2,8,30,30,2,주방,100527,201600,2, 송도순의 2세대 홈밀맷돌,1,178000,0.730009324,32884000,0
4,24,2,9,0,20,3,의류,100452,201394,1,NNF SS트레이닝 세트,0,39000,0.145583529,17423000,0
4,24,2,9,20,20,3,의류,100452,201394,1,NNF SS트레이닝 세트,0,39000,0.379120466,45372000,0
4,24,2,9,40,20,3,의류,100452,201394,1,NNF SS트레이닝 세트,0,39000,0.475296005,56882000,0
4,24,2,10,0,20,3,주방,100771,202251,2, 쿠진나이프케어 살균건조기풀세트,2,159000,0.237881613,8166000,0
4,24,2,10,0,20,3,주방,100771,202256,2, 쿠진나이프케어 살균건조기풀세트,1,147000,0.138904282,7520000,0
4,24,2,10,20,20,3,주방,100771,202251,2, 쿠진나이프케어 살균건조기풀세트,2,159000,0.255214402,8761000,0
4,24,2,10,20,20,3,주방,100771,202256,2, 쿠진나이프케어 살균건조기풀세트,1,147000,0.325778566,17637000,0
4,24,2,10,40,20,3,주방,100771,202251,2, 쿠진나이프케어 살균건조기풀세트,2,159000,0.506903985,17401000,0
4,24,2,10,40,20,3,주방,100771,202256,2, 쿠진나이프케어 살균건조기풀세트,1,147000,0.535317152,28981000,0
4,24,2,11,0,30,2,속옷,100629,201936,1,오렐리안 풍기인견 란쥬패키지,0,99900,0.45538856,50085000,0
4,24,2,11,30,30,2,속옷,100629,201936,1,오렐리안 풍기인견 란쥬패키지,0,99900,0.54461144,59898000,0
4,24,2,12,0,20,3,주방,100478,201453,1,파뷔에 항균도마 1+1세트,0,49800,0.196838077,18875000,0
4,24,2,12,20,20,3,주방,100478,201453,1,파뷔에 항균도마 1+1세트,0,49800,0.287378378,27557000,0
4,24,2,12,40,20,3,주방,100478,201453,1,파뷔에 항균도마 1+1세트,0,49800,0.515783546,49459000,0
4,24,2,13,0,20,3,의류,100127,200341,2,뱅뱅 남성 봄 데님팬츠 3종,0,69900,0.171206397,7794000,0
4,24,2,13,0,20,3,의류,100127,200352,2,뱅뱅 여성 봄 데님팬츠 3종,0,69900,0.183045664,7063000,0
4,24,2,13,20,20,3,의류,100127,200341,2,뱅뱅 남성 봄 데님팬츠 3종,0,69900,0.357218171,16262000,0
4,24,2,13,20,20,3,의류,100127,200352,2,뱅뱅 여성 봄 데님팬츠 3종,0,69900,0.367309387,14173000,0
4,24,2,13,40,20,3,의류,100127,200341,2,뱅뱅 남성 봄 데님팬츠 3종,0,69900,0.471575433,21468000,0
4,24,2,13,40,20,3,의류,100127,200352,2,뱅뱅 여성 봄 데님팬츠 3종,0,69900,0.449644949,17350000,0
4,24,2,14,0,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.155832493,12667000,0
4,24,2,14,20,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.302881185,24620000,0
4,24,2,14,40,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.541286322,43999000,0
4,24,2,15,0,20,3,주방,100241,200817,1,키친아트 스텐밀폐용기 세트,0,79900,0.209821713,19748000,0
4,24,2,15,20,20,3,주방,100241,200817,1,키친아트 스텐밀폐용기 세트,0,79900,0.426953399,40184000,0
4,24,2,15,40,20,3,주방,100241,200817,1,키친아트 스텐밀폐용기 세트,0,79900,0.363224888,34186000,0
4,24,2,16,0,20,3,농수축,100322,201479,1,국내산 손질갑오징어 8팩,0,49900,0.254190161,39219000,0
4,24,2,16,20,20,3,농수축,100322,201479,1,국내산 손질갑오징어 8팩,0,49900,0.302359194,46651000,0
4,24,2,16,40,20,3,농수축,100322,201479,1,국내산 손질갑오징어 8팩,0,49900,0.443450645,68420000,0
4,24,2,17,0,20,3,농수축,100167,200589,1,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),0,38900,0.275683968,48519000,0
4,24,2,17,20,20,3,농수축,100167,200589,1,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),0,38900,0.321298901,56547000,0
4,24,2,17,40,20,3,농수축,100167,200589,1,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),0,38900,0.403017131,70929000,0
4,24,2,18,0,20,3,주방,100517,201584,1,해피콜  IH 진공 스텐 냄비 에디션,0,119000,0.22606522,16007000,0
4,24,2,18,20,20,3,주방,100517,201584,1,해피콜  IH 진공 스텐 냄비 에디션,0,119000,0.320377929,22685000,0
4,24,2,18,40,20,3,주방,100517,201584,1,해피콜  IH 진공 스텐 냄비 에디션,0,119000,0.453556852,32115000,0
4,24,2,19,0,20,3,의류,100127,200344,2,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),0,69900,0.139899978,9651000,0
4,24,2,19,0,20,3,의류,100127,200355,2,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),0,69900,0.205166513,7553000,0
4,24,2,19,20,20,3,의류,100127,200344,2,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),0,69900,0.342886135,23654000,0
4,24,2,19,20,20,3,의류,100127,200355,2,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),0,69900,0.32680502,12031000,0
4,24,2,19,40,20,3,의류,100127,200344,2,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),0,69900,0.517213887,35680000,0
4,24,2,19,40,20,3,의류,100127,200355,2,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),0,69900,0.468028467,17230000,0
4,24,2,20,0,20,3,의류,100251,200845,2,K-SWISS 남성에어핏트랙수트,0,89000,0.181044646,14128000,0
4,24,2,20,0,20,3,의류,100251,200856,2,K-SWISS 여성에어핏트랙수트,0,89000,0.149084094,4932000,0
4,24,2,20,20,20,3,의류,100251,200845,2,K-SWISS 남성에어핏트랙수트,0,89000,0.329655544,25725000,0
4,24,2,20,20,20,3,의류,100251,200856,2,K-SWISS 여성에어핏트랙수트,0,89000,0.365243939,12083000,0
4,24,2,20,40,20,3,의류,100251,200845,2,K-SWISS 남성에어핏트랙수트,0,89000,0.48929981,38183000,0
4,24,2,20,40,20,3,의류,100251,200856,2,K-SWISS 여성에어핏트랙수트,0,89000,0.485671967,16067000,0
4,24,2,21,0,20,3,속옷,100283,200912,1,실크트리 풍기인견 데일리 쿨 이지탑 패키지,0,44000,0.142665858,22588000,0
4,24,2,21,20,20,3,속옷,100283,200912,1,실크트리 풍기인견 데일리 쿨 이지탑 패키지,0,44000,0.317663332,50295000,0
4,24,2,21,40,20,3,속옷,100283,200912,1,실크트리 풍기인견 데일리 쿨 이지탑 패키지,0,44000,0.53967081,85445000,0
4,24,2,22,0,20,3,가전,100575,201739,6, 삼성 UHD TV UN55NU7050F,1,1000000,0.230981173,9054000,0
4,24,2,22,0,20,3,가전,100575,201686,6, 삼성 UHD TV UN55NU7050F,2,1080000,0.400808601,13086000,0
4,24,2,22,0,20,3,가전,100575,201743,6, 삼성 UHD TV UN65NU7050F,1,1700000,0.111749584,5173000,0
4,24,2,22,0,20,3,가전,100575,201689,6, 삼성 UHD TV UN65NU7050F,2,1800000,0.100593237,5477000,0
4,24,2,22,0,20,3,가전,100575,201747,6, 삼성 UHD TV UN75NU7050F,1,2700000,6.11E-08,1,0
4,24,2,22,0,20,3,가전,100575,201693,6, 삼성 UHD TV UN75NU7050F,2,2880000,0.49885662,17452000,0
4,24,2,22,20,20,3,가전,100575,201739,6, 삼성 UHD TV UN55NU7050F,1,1000000,0.230981173,9054000,0
4,24,2,22,20,20,3,가전,100575,201686,6, 삼성 UHD TV UN55NU7050F,2,1080000,0.200251156,6538000,0
4,24,2,22,20,20,3,가전,100575,201743,6, 삼성 UHD TV UN65NU7050F,1,1700000,0.444449245,20574000,0
4,24,2,22,20,20,3,가전,100575,201689,6, 삼성 UHD TV UN65NU7050F,2,1800000,0.200249784,10903000,0
4,24,2,22,20,20,3,가전,100575,201747,6, 삼성 UHD TV UN75NU7050F,1,2700000,0.999999878,16360000,0
4,24,2,22,20,20,3,가전,100575,201693,6, 삼성 UHD TV UN75NU7050F,2,2880000,0.250142922,8751000,0
4,24,2,22,40,20,3,가전,100575,201739,6, 삼성 UHD TV UN55NU7050F,1,1000000,0.538037655,21090000,0
4,24,2,22,40,20,3,가전,100575,201686,6, 삼성 UHD TV UN55NU7050F,2,1080000,0.398940243,13025000,0
4,24,2,22,40,20,3,가전,100575,201743,6, 삼성 UHD TV UN65NU7050F,1,1700000,0.443801171,20544000,0
4,24,2,22,40,20,3,가전,100575,201689,6, 삼성 UHD TV UN65NU7050F,2,1800000,0.699156978,38067000,0
4,24,2,22,40,20,3,가전,100575,201747,6, 삼성 UHD TV UN75NU7050F,1,2700000,6.11E-08,1,0
4,24,2,22,40,20,3,가전,100575,201693,6, 삼성 UHD TV UN75NU7050F,2,2880000,0.251000457,8781000,0
4,24,2,23,0,20,3,이미용,100074,200200,1,비버리힐스폴로클럽 남성기초세트(골드+플라),0,39800,0.30927131,48002000,0
4,24,2,23,20,20,3,이미용,100074,200200,1,비버리힐스폴로클럽 남성기초세트(골드+플라),0,39800,0.335326332,52046000,0
4,24,2,23,40,20,3,이미용,100074,200200,1,비버리힐스폴로클럽 남성기초세트(골드+플라),0,39800,0.355402358,55162000,0
4,24,2,24,0,20,3,속옷,100598,201913,1,헤드 언더셔츠 6종패키지,0,79000,0.250106737,23432000,0
4,24,2,24,20,20,3,속옷,100598,201913,1,헤드 언더셔츠 6종패키지,0,79000,0.303667492,28450000,0
4,24,2,24,40,20,3,속옷,100598,201913,1,헤드 언더셔츠 6종패키지,0,79000,0.446225771,41806000,0
4,24,2,25,0,20,3,주방,100231,200819,1,키친플라워 대용량 디지털 에어프라이어 5L,0,89800,0.224460004,9072000,0
4,24,2,25,20,20,3,주방,100231,200819,1,키친플라워 대용량 디지털 에어프라이어 5L,0,89800,0.336516812,13601000,0
4,24,2,25,40,15,3,주방,100231,200819,1,키친플라워 대용량 디지털 에어프라이어 5L,0,89800,0.439023183,17744000,0
4,25,3,6,0,20,3,건강기능,100536,201615,1,경남제약 레모나 S산 350포,0,54900,0.188047535,14210000,0
4,25,3,6,20,20,3,건강기능,100536,201615,1,경남제약 레모나 S산 350포,0,54900,0.285432602,21569000,0
4,25,3,6,40,20,3,건강기능,100536,201615,1,경남제약 레모나 S산 350포,0,54900,0.526519863,39787000,0
4,25,3,7,0,20,3,생활용품,100226,200788,1,코이모 리빙박스 8종,0,52900,0.251601825,21833000,0
4,25,3,7,20,20,3,생활용품,100226,200788,1,코이모 리빙박스 8종,0,52900,0.329872315,28625000,0
4,25,3,7,40,20,3,생활용품,100226,200788,1,코이모 리빙박스 8종,0,52900,0.41852586,36318000,0
4,25,3,8,0,20,3,의류,100569,201669,1,스텔라테일러 컴포트 스트레치 팬츠 3종,0,29800,0.21480032,21735000,0
4,25,3,8,20,20,3,의류,100569,201669,1,스텔라테일러 컴포트 스트레치 팬츠 3종,0,29800,0.34653661,35065000,0
4,25,3,8,40,20,3,의류,100569,201669,1,스텔라테일러 컴포트 스트레치 팬츠 3종,0,29800,0.438663069,44387000,0
4,25,3,9,0,20,3,속옷,100192,200656,1,레이프릴 쿨 보정런닝,0,49900,0.24165194,26255000,0
4,25,3,9,20,20,3,속옷,100192,200656,1,레이프릴 쿨 보정런닝,0,49900,0.39388668,42795000,0
4,25,3,9,40,20,3,속옷,100192,200656,1,레이프릴 쿨 보정런닝,0,49900,0.36446138,39598000,0
4,25,3,10,0,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.109143047,12484000,0
4,25,3,10,20,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.375268836,42924000,0
4,25,3,10,40,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.515588117,58974000,0
4,25,3,11,0,20,3,잡화,100489,201473,3,삭루츠 크로스바디백(TQ12),0,44000,0.127096205,5616000,0
4,25,3,11,0,20,3,잡화,100489,201474,3,삭루츠 토트백(TQ35),0,48000,0.161467116,4213000,0
4,25,3,11,0,20,3,잡화,100489,201476,3,삭루츠 투 웨이 백팩(TQ55),0,69000,0.1114572,2970000,0
4,25,3,11,20,20,3,잡화,100489,201473,3,삭루츠 크로스바디백(TQ12),0,44000,0.391834703,17314000,0
4,25,3,11,20,20,3,잡화,100489,201474,3,삭루츠 토트백(TQ35),0,48000,0.289169094,7545000,0
4,25,3,11,20,20,3,잡화,100489,201476,3,삭루츠 투 웨이 백팩(TQ55),0,69000,0.33242016,8858000,0
4,25,3,11,40,20,3,잡화,100489,201473,3,삭루츠 크로스바디백(TQ12),0,44000,0.481069093,21257000,0
4,25,3,11,40,20,3,잡화,100489,201474,3,삭루츠 토트백(TQ35),0,48000,0.54936379,14334000,0
4,25,3,11,40,20,3,잡화,100489,201476,3,삭루츠 투 웨이 백팩(TQ55),0,69000,0.55612264,14819000,0
4,25,3,12,0,20,3,잡화,100731,202137,2,월드컵 남성러닝화+트레킹화,0,39800,0.216454358,12897000,0
4,25,3,12,0,20,3,잡화,100731,202147,2,월드컵 여성러닝화+트레킹화,0,39800,0.193773172,8676000,0
4,25,3,12,20,20,3,잡화,100731,202137,2,월드컵 남성러닝화+트레킹화,0,39800,0.373881812,22277000,0
4,25,3,12,20,20,3,잡화,100731,202147,2,월드컵 여성러닝화+트레킹화,0,39800,0.351811319,15752000,0
4,25,3,12,40,20,3,잡화,100731,202137,2,월드컵 남성러닝화+트레킹화,0,39800,0.40966383,24409000,0
4,25,3,12,40,20,3,잡화,100731,202147,2,월드컵 여성러닝화+트레킹화,0,39800,0.454415509,20346000,0
4,25,3,13,0,30,2,주방,100683,202032,2, 매직쉐프 10리터 듀얼쿡 에어프라이어,2,164000,0.282844438,14502000,0
4,25,3,13,0,30,2,주방,100683,202035,2, 매직쉐프 10리터 듀얼쿡 에어프라이어,1,154000,0.228124598,14193000,0
4,25,3,13,30,30,2,주방,100683,202032,2, 매직쉐프 10리터 듀얼쿡 에어프라이어,2,164000,0.717155562,36770000,0
4,25,3,13,30,30,2,주방,100683,202035,2, 매직쉐프 10리터 듀얼쿡 에어프라이어,1,154000,0.771875402,48023000,0
4,25,3,14,0,20,3,주방,100516,201581,2,  해피콜 크로커다일 IH 후라이팬,1,90000,0.215785725,9998000,0
4,25,3,14,0,20,3,주방,100516,201580,2, 해피콜 크로커다일 IH후라이팬,2,99000,0.224314987,4740000,0
4,25,3,14,20,20,3,주방,100516,201581,2,  해피콜 크로커다일 IH 후라이팬,1,90000,0.314225282,14559000,0
4,25,3,14,20,20,3,주방,100516,201580,2, 해피콜 크로커다일 IH후라이팬,2,99000,0.318773366,6736000,0
4,25,3,14,40,20,3,주방,100516,201581,2,  해피콜 크로커다일 IH 후라이팬,1,90000,0.469988993,21776000,0
4,25,3,14,40,20,3,주방,100516,201580,2, 해피콜 크로커다일 IH후라이팬,2,99000,0.456911646,9655000,0
4,25,3,15,0,20,3,농수축,100166,200576,2,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),0,30900,0.1909222,28599000,0
4,25,3,15,0,20,3,농수축,100166,200578,2,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),0,30900,0.205837733,3392000,0
4,25,3,15,20,20,3,농수축,100166,200576,2,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),0,30900,0.397339012,59519000,0
4,25,3,15,20,20,3,농수축,100166,200578,2,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),0,30900,0.337399114,5560000,0
4,25,3,15,40,20,3,농수축,100166,200576,2,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),0,30900,0.411738788,61676000,0
4,25,3,15,40,20,3,농수축,100166,200578,2,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),0,30900,0.456763153,7527000,0
4,25,3,16,0,20,3,농수축,100253,200864,1,안동간고등어 20팩,0,30900,0.27857016,36074000,0
4,25,3,16,20,20,3,농수축,100253,200864,1,안동간고등어 20팩,0,30900,0.36032495,46661000,0
4,25,3,16,40,20,3,농수축,100253,200864,1,안동간고등어 20팩,0,30900,0.36110489,46762000,0
4,25,3,17,0,20,3,농수축,100023,200034,1,최인선 셰프의 듬뿍 곤드레나물밥 16인분,0,49900,0.238836578,8269000,0
4,25,3,17,20,20,3,농수축,100023,200034,1,최인선 셰프의 듬뿍 곤드레나물밥 16인분,0,49900,0.371960025,12878000,0
4,25,3,17,40,20,3,농수축,100023,200034,1,최인선 셰프의 듬뿍 곤드레나물밥 16인분,0,49900,0.389203397,13475000,0
4,25,3,18,0,20,3,주방,100448,201387,4, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),1,168000,0.180362885,7853000,0
4,25,3,18,0,20,3,주방,100448,201380,4, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),2,178000,0.244939977,7733000,0
4,25,3,18,0,20,3,주방,100448,201388,4, 쿠첸 압력밥솥 6인용 (A1),1,148000,0.200601052,4806000,0
4,25,3,18,0,20,3,주방,100448,201381,4, 쿠첸 압력밥솥 6인용 (A1),2,158000,0.161325765,1762000,0
4,25,3,18,20,20,3,주방,100448,201387,4, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),1,168000,0.417202572,18165000,0
4,25,3,18,20,20,3,주방,100448,201380,4, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),2,178000,0.429159672,13549000,0
4,25,3,18,20,20,3,주방,100448,201388,4, 쿠첸 압력밥솥 6인용 (A1),1,148000,0.465773437,11159000,0
4,25,3,18,20,20,3,주방,100448,201381,4, 쿠첸 압력밥솥 6인용 (A1),2,158000,0.5753525,6284000,0
4,25,3,18,40,20,3,주방,100448,201387,4, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),1,168000,0.402434543,17522000,0
4,25,3,18,40,20,3,주방,100448,201380,4, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),2,178000,0.325900352,10289000,0
4,25,3,18,40,20,3,주방,100448,201388,4, 쿠첸 압력밥솥 6인용 (A1),1,148000,0.333625511,7993000,0
4,25,3,18,40,20,3,주방,100448,201381,4, 쿠첸 압력밥솥 6인용 (A1),2,158000,0.263321736,2876000,0
4,25,3,19,0,20,3,가전,100149,200539,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2209000,0.188776258,12887000,0
4,25,3,19,0,20,3,가전,100149,200471,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2,2299000,0.055473953,13294000,0
4,25,3,19,0,20,3,가전,100149,200542,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1899000,0.506624709,3709000,0
4,25,3,19,0,20,3,가전,100149,200474,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,2,1989000,3.70E-08,1,0
4,25,3,19,20,20,3,가전,100149,200539,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2209000,0.373699938,25511000,0
4,25,3,19,20,20,3,가전,100149,200471,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2,2299000,0.407746491,97714000,0
4,25,3,19,20,20,3,가전,100149,200542,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1899000,0.493375155,3612000,0
4,25,3,19,20,20,3,가전,100149,200474,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,2,1989000,0.429349421,11589000,0
4,25,3,19,40,20,3,가전,100149,200539,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2209000,0.437523804,29868000,0
4,25,3,19,40,20,3,가전,100149,200471,4, LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,2,2299000,0.536779556,128636000,0
4,25,3,19,40,20,3,가전,100149,200542,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1899000,1.37E-07,1,0
4,25,3,19,40,20,3,가전,100149,200474,4, LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,2,1989000,0.570650542,15403000,0
4,25,3,20,0,20,3,속옷,100604,201846,3,카파 드로즈 패키지 10종,0,59000,0.202153288,17706000,0
4,25,3,20,0,20,3,속옷,100604,201853,3,카파 트렁크 패키지 7종,0,59000,0.207185394,3166000,0
4,25,3,20,0,20,3,속옷,100604,201849,3,카파 런닝 패키지 7종,0,59000,0.199934697,3674000,0
4,25,3,20,20,20,3,속옷,100604,201846,3,카파 드로즈 패키지 10종,0,59000,0.396542866,34732000,0
4,25,3,20,20,20,3,속옷,100604,201853,3,카파 트렁크 패키지 7종,0,59000,0.475885086,7272000,0
4,25,3,20,20,20,3,속옷,100604,201849,3,카파 런닝 패키지 7종,0,59000,0.286895951,5272000,0
4,25,3,20,40,20,3,속옷,100604,201846,3,카파 드로즈 패키지 10종,0,59000,0.401303846,35149000,0
4,25,3,20,40,20,3,속옷,100604,201853,3,카파 트렁크 패키지 7종,0,59000,0.31692952,4843000,0
4,25,3,20,40,20,3,속옷,100604,201849,3,카파 런닝 패키지 7종,0,59000,0.513169351,9430000,0
4,25,3,21,0,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.210892774,12267000,0
4,25,3,21,0,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.231254025,10054000,0
4,25,3,21,0,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.184553661,12696000,0
4,25,3,21,20,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.368250039,21420000,0
4,25,3,21,20,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.460920968,20039000,0
4,25,3,21,20,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.315787944,21724000,0
4,25,3,21,40,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.420857187,24480000,0
4,25,3,21,40,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.307825007,13383000,0
4,25,3,21,40,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.499658395,34373000,0
4,25,3,22,0,20,3,가전,100148,200501,8, LG 울트라HD TV 55UK6800HNC,1,1300000,7.76E-08,1,0
4,25,3,22,0,20,3,가전,100148,200434,8, LG 울트라HD TV 55UK6800HNC,2,1430000,0.99999944,3571000,0
4,25,3,22,0,20,3,가전,100148,200510,8, LG 울트라HD TV 65UK6800HNC,1,1700000,0.154200735,8430000,0
4,25,3,22,0,20,3,가전,100148,200443,8, LG 울트라HD TV 65UK6800HNC,2,1930000,0.154369651,9595000,0
4,25,3,22,0,20,3,가전,100148,200519,8, LG 울트라HD TV 70UK7400KNA,1,2500000,8.03E-08,1,0
4,25,3,22,0,20,3,가전,100148,200452,8, LG 울트라HD TV 70UK7400KNA,2,2790000,1.44E-07,1,0
