month,day,hour,minute,노출(분),상품코드,상품명,판매단가, 취급액 ,요일,상품군,마더코드,pay_type
4,16,14,0,20,200845,K-SWISS 남성에어핏트랙수트,89000,8501000,1,의류,100251,0
4,16,14,0,20,200856,K-SWISS 여성에어핏트랙수트,89000,3342000,1,의류,100251,0
4,16,14,20,20,200845,K-SWISS 남성에어핏트랙수트,89000,21027000,1,의류,100251,0
4,16,14,20,20,200856,K-SWISS 여성에어핏트랙수트,89000,11285000,1,의류,100251,0
4,16,14,40,20,200845,K-SWISS 남성에어핏트랙수트,89000,34021000,1,의류,100251,0
4,16,14,40,20,200856,K-SWISS 여성에어핏트랙수트,89000,13581000,1,의류,100251,0
4,16,15,0,20,200269, 올리고 가스와이드그릴  프리미엄형,119000,10341000,1,주방,100097,1
4,16,15,0,20,200265, 올리고 가스와이드그릴레인지 프리미엄형,129000,3551000,1,주방,100097,2
4,16,15,20,20,200269, 올리고 가스와이드그릴  프리미엄형,119000,13195000,1,주방,100097,1
4,16,15,20,20,200265, 올리고 가스와이드그릴레인지 프리미엄형,129000,7399000,1,주방,100097,2
4,16,15,40,20,200269, 올리고 가스와이드그릴  프리미엄형,119000,30136000,1,주방,100097,1
4,16,15,40,20,200265, 올리고 가스와이드그릴레인지 프리미엄형,129000,14975000,1,주방,100097,2
4,16,16,0,20,200868,한일 대용량 스텐 분쇄믹서기,109800,23174000,1,주방,100255,0
4,16,16,20,20,200868,한일 대용량 스텐 분쇄믹서기,109800,44155000,1,주방,100255,0
4,16,16,40,20,200868,한일 대용량 스텐 분쇄믹서기,109800,38924000,1,주방,100255,0
4,16,17,0,20,201584,해피콜  IH 진공 스텐 냄비 에디션,119000,13751000,1,주방,100517,0
4,16,17,20,20,201584,해피콜  IH 진공 스텐 냄비 에디션,119000,27738000,1,주방,100517,0
4,16,17,40,20,201584,해피콜  IH 진공 스텐 냄비 에디션,119000,35497000,1,주방,100517,0
4,16,18,0,20,200864,안동간고등어 20팩,30900,35061000,1,농수축,100253,0
4,16,18,20,20,200864,안동간고등어 20팩,30900,48354000,1,농수축,100253,0
4,16,18,40,20,200864,안동간고등어 20팩,30900,50927000,1,농수축,100253,0
4,16,19,0,20,202378,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,69900,22647000,1,의류,100808,0
4,16,19,20,20,202378,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,69900,41700000,1,의류,100808,0
4,16,19,40,20,202378,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,69900,53006000,1,의류,100808,0
4,16,20,0,20,201879,푸마 드라이셀 퓨징 브라세트 패키지,139000,12273000,1,속옷,100607,0
4,16,20,20,20,201879,푸마 드라이셀 퓨징 브라세트 패키지,139000,38626000,1,속옷,100607,0
4,16,20,40,20,201879,푸마 드라이셀 퓨징 브라세트 패키지,139000,59153000,1,속옷,100607,0
4,16,21,0,20,200555, LG전자 매직스페이스 냉장고,1409000,7662000,1,가전,100155,1
4,16,21,0,20,200488, LG전자 매직스페이스 냉장고,1549000,21012000,1,가전,100155,2
4,16,21,20,20,200555, LG전자 매직스페이스 냉장고,1409000,19135000,1,가전,100155,1
4,16,21,20,20,200488, LG전자 매직스페이스 냉장고,1549000,12665000,1,가전,100155,2
4,16,21,40,20,200555, LG전자 매직스페이스 냉장고,1409000,15274000,1,가전,100155,1
4,16,21,40,20,200488, LG전자 매직스페이스 냉장고,1549000,41974000,1,가전,100155,2
4,16,22,0,20,201738, 삼성 UHD TV UN55NU7050F,1000000,9054000,1,가전,100575,1
4,16,22,0,20,201685, 삼성 UHD TV UN55NU7050F,1080000,6568000,1,가전,100575,2
4,16,22,0,20,201742, 삼성 UHD TV UN65NU7050F,1700000,50000,1,가전,100575,1
4,16,22,0,20,201688, 삼성 UHD TV UN65NU7050F,1800000,10903000,1,가전,100575,2
4,16,22,0,20,201746, 삼성 UHD TV UN75NU7050F,2700000,50000,1,가전,100575,1
4,16,22,0,20,201692, 삼성 UHD TV UN75NU7050F,2880000,50000,1,가전,100575,2
4,16,22,20,20,201738, 삼성 UHD TV UN55NU7050F,1000000,6083000,1,가전,100575,1
4,16,22,20,20,201685, 삼성 UHD TV UN55NU7050F,1080000,6538000,1,가전,100575,2
4,16,22,20,20,201742, 삼성 UHD TV UN65NU7050F,1700000,5204000,1,가전,100575,1
4,16,22,20,20,201688, 삼성 UHD TV UN65NU7050F,1800000,21787000,1,가전,100575,2
4,16,22,20,20,201746, 삼성 UHD TV UN75NU7050F,2700000,50000,1,가전,100575,1
4,16,22,20,20,201692, 삼성 UHD TV UN75NU7050F,2880000,8751000,1,가전,100575,2
4,16,22,40,20,201738, 삼성 UHD TV UN55NU7050F,1000000,18058000,1,가전,100575,1
4,16,22,40,20,201685, 삼성 UHD TV UN55NU7050F,1080000,22878000,1,가전,100575,2
4,16,22,40,20,201742, 삼성 UHD TV UN65NU7050F,1700000,10297000,1,가전,100575,1
4,16,22,40,20,201688, 삼성 UHD TV UN65NU7050F,1800000,21817000,1,가전,100575,2
4,16,22,40,20,201746, 삼성 UHD TV UN75NU7050F,2700000,50000,1,가전,100575,1
4,16,22,40,20,201692, 삼성 UHD TV UN75NU7050F,2880000,34914000,1,가전,100575,2
4,16,23,0,20,201387, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,18747000,1,주방,100448,1
4,16,23,0,20,201380, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,10940000,1,주방,100448,2
4,16,23,0,20,201388, 쿠첸 압력밥솥 6인용 (A1),148000,5367000,1,주방,100448,1
4,16,23,0,20,201381, 쿠첸 압력밥솥 6인용 (A1),158000,1746000,1,주방,100448,2
4,16,23,20,20,201387, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,21168000,1,주방,100448,1
4,16,23,20,20,201380, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,13466000,1,주방,100448,2
4,16,23,20,20,201388, 쿠첸 압력밥솥 6인용 (A1),148000,12748000,1,주방,100448,1
4,16,23,20,20,201381, 쿠첸 압력밥솥 6인용 (A1),158000,1214000,1,주방,100448,2
4,16,23,40,20,201387, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,24817000,1,주방,100448,1
4,16,23,40,20,201380, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,9011000,1,주방,100448,2
4,16,23,40,20,201388, 쿠첸 압력밥솥 6인용 (A1),148000,8972000,1,주방,100448,1
4,16,23,40,20,201381, 쿠첸 압력밥솥 6인용 (A1),158000,6829000,1,주방,100448,2
4,16,24,0,20,200717,(보루네오 유로탑 가죽 침대 슈퍼싱글,589000,50000,1,가구,100205,1
4,16,24,0,20,200700,(보루네오 유로탑 가죽 침대 슈퍼싱글,649000,50000,1,가구,100205,2
4,16,24,0,20,200718,(보루네오 유로탑 가죽 침대 퀸,639000,50000,1,가구,100205,1
4,16,24,0,20,200701,(보루네오 유로탑 가죽 침대 퀸,699000,50000,1,가구,100205,2
4,16,24,0,20,200719,(보루네오 유로탑 가죽 침대 킹,689000,5791000,1,가구,100205,1
4,16,24,0,20,200702,(보루네오 유로탑 가죽 침대 킹,749000,50000,1,가구,100205,2
4,16,24,20,20,200717,(보루네오 유로탑 가죽 침대 슈퍼싱글,589000,3286000,1,가구,100205,1
4,16,24,20,20,200700,(보루네오 유로탑 가죽 침대 슈퍼싱글,649000,50000,1,가구,100205,2
4,16,24,20,20,200718,(보루네오 유로탑 가죽 침대 퀸,639000,3565000,1,가구,100205,1
4,16,24,20,20,200701,(보루네오 유로탑 가죽 침대 퀸,699000,1975000,1,가구,100205,2
4,16,24,20,20,200719,(보루네오 유로탑 가죽 침대 킹,689000,3839000,1,가구,100205,1
4,16,24,20,20,200702,(보루네오 유로탑 가죽 침대 킹,749000,6243000,1,가구,100205,2
4,16,24,40,20,200717,(보루네오 유로탑 가죽 침대 슈퍼싱글,589000,3286000,1,가구,100205,1
4,16,24,40,20,200700,(보루네오 유로탑 가죽 침대 슈퍼싱글,649000,3621000,1,가구,100205,2
4,16,24,40,20,200718,(보루네오 유로탑 가죽 침대 퀸,639000,5323000,1,가구,100205,1
4,16,24,40,20,200701,(보루네오 유로탑 가죽 침대 퀸,699000,3900000,1,가구,100205,2
4,16,24,40,20,200719,(보루네오 유로탑 가죽 침대 킹,689000,7638000,1,가구,100205,1
4,16,24,40,20,200702,(보루네오 유로탑 가죽 침대 킹,749000,6243000,1,가구,100205,2
4,16,25,0,20,200951,[가이거] 무빙스타 다이아몬드 워치,119000,2100000,1,잡화,100293,1
4,16,25,0,20,200948,[가이거] 무빙스타 다이아몬드 워치,129000,1535000,1,잡화,100293,2
4,16,25,20,20,200951,[가이거] 무빙스타 다이아몬드 워치,119000,5738000,1,잡화,100293,1
4,16,25,20,20,200948,[가이거] 무빙스타 다이아몬드 워치,129000,1494000,1,잡화,100293,2
4,16,25,40,15,200951,[가이거] 무빙스타 다이아몬드 워치,119000,9103000,1,잡화,100293,1
4,16,25,40,15,200948,[가이거] 무빙스타 다이아몬드 워치,129000,1903000,1,잡화,100293,2
4,17,6,0,20,202105,로베르타 디 까메리노 수피마 코튼 프리컷 브라팬티,89900,7063000,2,속옷,100718,0
4,17,6,20,20,202105,로베르타 디 까메리노 수피마 코튼 프리컷 브라팬티,89900,17110000,2,속옷,100718,0
4,17,6,40,20,202105,로베르타 디 까메리노 수피마 코튼 프리컷 브라팬티,89900,27467000,2,속옷,100718,0
4,17,7,0,20,201035,LG생활건강 건조기 시트 퍼퓸드몽드,59800,13655000,2,생활용품,100329,0
4,17,7,20,20,201035,LG생활건강 건조기 시트 퍼퓸드몽드,59800,17246000,2,생활용품,100329,0
4,17,7,40,20,201035,LG생활건강 건조기 시트 퍼퓸드몽드,59800,28614000,2,생활용품,100329,0
4,17,8,0,30,202156,([안드레아바나]리얼카이만 악어 토트백,458000,5871000,2,잡화,100735,2
4,17,8,0,30,202159,[안드레아바나]리얼카이만 악어 바디 숄더백,178000,1809000,2,잡화,100735,0
4,17,8,0,30,202161,[안드레아바나]리얼카이만 악어 테일 숄더백,178000,50000,2,잡화,100735,0
4,17,8,30,30,202157,([안드레아바나]리얼카이만 악어 토트백,438000,10061000,2,잡화,100735,1
4,17,8,30,30,202156,([안드레아바나]리얼카이만 악어 토트백,458000,7833000,2,잡화,100735,2
4,17,8,30,30,202159,[안드레아바나]리얼카이만 악어 바디 숄더백,178000,9069000,2,잡화,100735,0
4,17,8,30,30,202161,[안드레아바나]리얼카이만 악어 테일 숄더백,178000,1794000,2,잡화,100735,0
4,17,9,0,20,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,79000,6170000,2,의류,100374,0
4,17,9,0,20,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,79000,5795000,2,의류,100374,0
4,17,9,20,20,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,79000,13979000,2,의류,100374,0
4,17,9,20,20,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,79000,15164000,2,의류,100374,0
4,17,9,40,20,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,79000,15992000,2,의류,100374,0
4,17,9,40,20,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,79000,15625000,2,의류,100374,0
4,17,10,0,20,201963,2019 S/S 엘리자베스아덴 선글라스 2종,49900,16614000,2,잡화,100185,0
4,17,10,20,20,201963,2019 S/S 엘리자베스아덴 선글라스 2종,49900,28724000,2,잡화,100185,0
4,17,10,40,20,201963,2019 S/S 엘리자베스아덴 선글라스 2종,49900,43518000,2,잡화,100185,0
4,17,11,0,30,200235,에코라믹 컬링스톤프라이팬세트,50900,40285000,2,주방,100088,0
4,17,11,30,30,200235,에코라믹 컬링스톤프라이팬세트,50900,48599000,2,주방,100088,0
4,17,12,0,20,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),69900,10831000,2,이미용,100362,0
4,17,12,20,20,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),69900,20594000,2,이미용,100362,0
4,17,12,40,20,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),69900,26722000,2,이미용,100362,0
4,17,13,0,20,201453,파뷔에 항균도마 1+1세트,49800,23047000,2,주방,100478,0
4,17,13,20,20,201453,파뷔에 항균도마 1+1세트,49800,26644000,2,주방,100478,0
4,17,13,40,20,201453,파뷔에 항균도마 1+1세트,49800,36799000,2,주방,100478,0
4,17,14,0,20,202510,멋진밥상 흥양농협 쌀 20kg,59900,28574000,2,농수축,100849,0
4,17,14,20,20,202510,멋진밥상 흥양농협 쌀 20kg,59900,28291000,2,농수축,100849,0
4,17,14,40,20,202510,멋진밥상 흥양농협 쌀 20kg,59900,37718000,2,농수축,100849,0
4,17,15,0,20,200219,아키 풀커버 라이크라 레이스 패키지(106차),89900,15610000,2,속옷,100080,0
4,17,15,20,20,200219,아키 풀커버 라이크라 레이스 패키지(106차),89900,40589000,2,속옷,100080,0
4,17,15,40,20,200219,아키 풀커버 라이크라 레이스 패키지(106차),89900,37042000,2,속옷,100080,0
4,17,16,0,20,200236,에코라믹 통주물 스톤 냄비세트,60900,14190000,2,주방,100088,0
4,17,16,20,20,200236,에코라믹 통주물 스톤 냄비세트,60900,33969000,2,주방,100088,0
4,17,16,40,20,200236,에코라믹 통주물 스톤 냄비세트,60900,42679000,2,주방,100088,0
4,17,17,0,20,202069,김정문의 섬진강 재첩국 11팩 3.3kg,39900,27859000,2,농수축,100704,0
4,17,17,20,20,202069,김정문의 섬진강 재첩국 11팩 3.3kg,39900,34321000,2,농수축,100704,0
4,17,17,40,20,202069,김정문의 섬진강 재첩국 11팩 3.3kg,39900,39543000,2,농수축,100704,0
4,17,18,0,20,201961,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),49900,23997000,2,농수축,100642,0
4,17,18,20,20,201961,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),49900,29075000,2,농수축,100642,0
4,17,18,40,20,201961,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),49900,31316000,2,농수축,100642,0
4,17,19,0,20,200344,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),69900,11775000,2,의류,100127,0
4,17,19,0,20,200355,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),69900,6878000,2,의류,100127,0
4,17,19,20,20,200344,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),69900,20702000,2,의류,100127,0
4,17,19,20,20,200355,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),69900,15013000,2,의류,100127,0
4,17,19,40,20,200344,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),69900,39311000,2,의류,100127,0
4,17,19,40,20,200355,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),69900,30468000,2,의류,100127,0
4,17,20,0,20,200533, LG 통돌이 세탁기,439000,13912000,2,가전,100150,1
4,17,20,0,20,200465, LG 통돌이 세탁기,489000,7821000,2,가전,100150,2
4,17,20,20,20,200533, LG 통돌이 세탁기,439000,25034000,2,가전,100150,1
4,17,20,20,20,200465, LG 통돌이 세탁기,489000,18784000,2,가전,100150,2
4,17,20,40,20,200533, LG 통돌이 세탁기,439000,25034000,2,가전,100150,1
4,17,20,40,20,200465, LG 통돌이 세탁기,489000,18623000,2,가전,100150,2
4,17,21,0,20,200501, LG 울트라HD TV 55UK6800HNC,1300000,3248000,2,가전,100148,1
4,17,21,0,20,200434, LG 울트라HD TV 55UK6800HNC,1430000,50000,2,가전,100148,2
4,17,21,0,20,200510, LG 울트라HD TV 65UK6800HNC,1700000,12620000,2,가전,100148,1
4,17,21,0,20,200443, LG 울트라HD TV 65UK6800HNC,1930000,4835000,2,가전,100148,2
4,17,21,0,20,200519, LG 울트라HD TV 70UK7400KNA,2500000,50000,2,가전,100148,1
4,17,21,0,20,200452, LG 울트라HD TV 70UK7400KNA,2790000,50000,2,가전,100148,2
4,17,21,0,20,200524, LG 울트라HD TV 75UK6200KNB,2800000,6992000,2,가전,100148,1
4,17,21,0,20,200456, LG 울트라HD TV 75UK6200KNB,3090000,50000,2,가전,100148,2
4,17,21,20,20,200501, LG 울트라HD TV 55UK6800HNC,1300000,6447000,2,가전,100148,1
4,17,21,20,20,200434, LG 울트라HD TV 55UK6800HNC,1430000,50000,2,가전,100148,2
4,17,21,20,20,200510, LG 울트라HD TV 65UK6800HNC,1700000,29380000,2,가전,100148,1
4,17,21,20,20,200443, LG 울트라HD TV 65UK6800HNC,1930000,23876000,2,가전,100148,2
4,17,21,20,20,200519, LG 울트라HD TV 70UK7400KNA,2500000,50000,2,가전,100148,1
4,17,21,20,20,200452, LG 울트라HD TV 70UK7400KNA,2790000,13860000,2,가전,100148,2
4,17,21,20,20,200524, LG 울트라HD TV 75UK6200KNB,2800000,6967000,2,가전,100148,1
4,17,21,20,20,200456, LG 울트라HD TV 75UK6200KNB,3090000,7686000,2,가전,100148,2
4,17,21,40,20,200501, LG 울트라HD TV 55UK6800HNC,1300000,19264000,2,가전,100148,1
4,17,21,40,20,200434, LG 울트라HD TV 55UK6800HNC,1430000,17653000,2,가전,100148,2
4,17,21,40,20,200510, LG 울트라HD TV 65UK6800HNC,1700000,54569000,2,가전,100148,1
4,17,21,40,20,200443, LG 울트라HD TV 65UK6800HNC,1930000,19091000,2,가전,100148,2
4,17,21,40,20,200519, LG 울트라HD TV 70UK7400KNA,2500000,50000,2,가전,100148,1
4,17,21,40,20,200452, LG 울트라HD TV 70UK7400KNA,2790000,50000,2,가전,100148,2
4,17,21,40,20,200524, LG 울트라HD TV 75UK6200KNB,2800000,6992000,2,가전,100148,1
4,17,21,40,20,200456, LG 울트라HD TV 75UK6200KNB,3090000,22983000,2,가전,100148,2
4,17,22,0,20,200845,K-SWISS 남성에어핏트랙수트,89000,15182000,2,의류,100251,0
4,17,22,0,20,200856,K-SWISS 여성에어핏트랙수트,89000,6119000,2,의류,100251,0
4,17,22,20,20,200845,K-SWISS 남성에어핏트랙수트,89000,27649000,2,의류,100251,0
4,17,22,20,20,200856,K-SWISS 여성에어핏트랙수트,89000,11010000,2,의류,100251,0
4,17,22,40,20,200845,K-SWISS 남성에어핏트랙수트,89000,46993000,2,의류,100251,0
4,17,22,40,20,200856,K-SWISS 여성에어핏트랙수트,89000,21422000,2,의류,100251,0
4,17,23,0,20,201510,( 삼익가구 LED 제니비 서랍형 침대 SS,499000,4953000,2,가구,100500,1
4,17,23,0,20,201504,( 삼익가구 LED 제니비 서랍형 침대 SS,549000,5446000,2,가구,100500,2
4,17,23,0,20,201509,( 삼익가구 LED 제니비 서랍형 침대 Q,549000,4102000,2,가구,100500,1
4,17,23,0,20,201503,( 삼익가구 LED 제니비 서랍형 침대 Q,599000,1522000,2,가구,100500,2
4,17,23,0,20,201508,( 삼익가구 LED 제니비 서랍형 침대 K,599000,50000,2,가구,100500,1
4,17,23,0,20,201502,( 삼익가구 LED 제니비 서랍형 침대 K,649000,4835000,2,가구,100500,2
4,17,23,20,20,201510,( 삼익가구 LED 제니비 서랍형 침대 SS,499000,18444000,2,가구,100500,1
4,17,23,20,20,201504,( 삼익가구 LED 제니비 서랍형 침대 SS,549000,2748000,2,가구,100500,2
4,17,23,20,20,201509,( 삼익가구 LED 제니비 서랍형 침대 Q,549000,5448000,2,가구,100500,1
4,17,23,20,20,201503,( 삼익가구 LED 제니비 서랍형 침대 Q,599000,1524000,2,가구,100500,2
4,17,23,20,20,201508,( 삼익가구 LED 제니비 서랍형 침대 K,599000,7412000,2,가구,100500,1
4,17,23,20,20,201502,( 삼익가구 LED 제니비 서랍형 침대 K,649000,8025000,2,가구,100500,2
4,17,23,40,20,201510,( 삼익가구 LED 제니비 서랍형 침대 SS,499000,11090000,2,가구,100500,1
4,17,23,40,20,201504,( 삼익가구 LED 제니비 서랍형 침대 SS,549000,5446000,2,가구,100500,2
4,17,23,40,20,201509,( 삼익가구 LED 제니비 서랍형 침대 Q,549000,13546000,2,가구,100500,1
4,17,23,40,20,201503,( 삼익가구 LED 제니비 서랍형 침대 Q,599000,5938000,2,가구,100500,2
4,17,23,40,20,201508,( 삼익가구 LED 제니비 서랍형 침대 K,599000,1522000,2,가구,100500,1
4,17,23,40,20,201502,( 삼익가구 LED 제니비 서랍형 침대 K,649000,4838000,2,가구,100500,2
4,17,25,0,20,200819,키친플라워 대용량 디지털 에어프라이어 5L,89800,5607000,2,주방,100231,0
4,17,25,20,20,200819,키친플라워 대용량 디지털 에어프라이어 5L,89800,17425000,2,주방,100231,0
4,17,25,40,15,200819,키친플라워 대용량 디지털 에어프라이어 5L,89800,19146000,2,주방,100231,0
4,18,6,0,20,200954,세균싹 행주티슈,39900,11046000,3,주방,100294,0
4,18,6,20,20,200954,세균싹 행주티슈,39900,15677000,3,주방,100294,0
4,18,6,40,20,200954,세균싹 행주티슈,39900,22856000,3,주방,100294,0
4,18,7,0,20,200656,레이프릴 쿨 보정런닝,49900,21446000,3,속옷,100192,0
4,18,7,20,20,200656,레이프릴 쿨 보정런닝,49900,34880000,3,속옷,100192,0
4,18,7,40,20,200656,레이프릴 쿨 보정런닝,49900,50849000,3,속옷,100192,0
4,18,8,0,20,201394,NNF SS트레이닝 세트,39000,21775000,3,의류,100452,0
4,18,8,20,20,201394,NNF SS트레이닝 세트,39000,30985000,3,의류,100452,0
4,18,8,40,20,201394,NNF SS트레이닝 세트,39000,51781000,3,의류,100452,0
4,18,9,0,20,202251, 쿠진나이프케어 살균건조기풀세트,159000,6414000,3,주방,100771,2
4,18,9,0,20,202256, 쿠진나이프케어 살균건조기풀세트,147000,10317000,3,주방,100771,1
4,18,9,20,20,202251, 쿠진나이프케어 살균건조기풀세트,159000,12249000,3,주방,100771,2
4,18,9,20,20,202256, 쿠진나이프케어 살균건조기풀세트,147000,20414000,3,주방,100771,1
4,18,9,40,20,202251, 쿠진나이프케어 살균건조기풀세트,159000,18060000,3,주방,100771,2
4,18,9,40,20,202256, 쿠진나이프케어 살균건조기풀세트,147000,28356000,3,주방,100771,1
4,18,10,0,20,201387, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,7910000,3,주방,100448,1
4,18,10,0,20,201380, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,5178000,3,주방,100448,2
4,18,10,0,20,201388, 쿠첸 압력밥솥 6인용 (A1),148000,4310000,3,주방,100448,1
4,18,10,0,20,201381, 쿠첸 압력밥솥 6인용 (A1),158000,2327000,3,주방,100448,2
4,18,10,20,20,201387, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,10318000,3,주방,100448,1
4,18,10,20,20,201380, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,6501000,3,주방,100448,2
4,18,10,20,20,201388, 쿠첸 압력밥솥 6인용 (A1),148000,7464000,3,주방,100448,1
4,18,10,20,20,201381, 쿠첸 압력밥솥 6인용 (A1),158000,2909000,3,주방,100448,2
4,18,10,40,20,201387, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),168000,17543000,3,주방,100448,1
4,18,10,40,20,201380, 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),178000,9044000,3,주방,100448,2
4,18,10,40,20,201388, 쿠첸 압력밥솥 6인용 (A1),148000,14367000,3,주방,100448,1
4,18,10,40,20,201381, 쿠첸 압력밥솥 6인용 (A1),158000,8595000,3,주방,100448,2
4,18,11,0,20,201473,삭루츠 크로스바디백(TQ12),44000,8339000,3,잡화,100489,0
4,18,11,0,20,201474,삭루츠 토트백(TQ35),48000,5674000,3,잡화,100489,0
4,18,11,0,20,201476,삭루츠 투 웨이 백팩(TQ55),69000,5590000,3,잡화,100489,0
4,18,11,20,20,201473,삭루츠 크로스바디백(TQ12),44000,16827000,3,잡화,100489,0
4,18,11,20,20,201474,삭루츠 토트백(TQ35),48000,11978000,3,잡화,100489,0
4,18,11,20,20,201476,삭루츠 투 웨이 백팩(TQ55),69000,10545000,3,잡화,100489,0
4,18,11,40,20,201473,삭루츠 크로스바디백(TQ12),44000,24795000,3,잡화,100489,0
4,18,11,40,20,201474,삭루츠 토트백(TQ35),48000,14507000,3,잡화,100489,0
4,18,11,40,20,201476,삭루츠 투 웨이 백팩(TQ55),69000,13774000,3,잡화,100489,0
4,18,12,0,20,200377,보몽드 순면60수 피그먼트워싱 침구세트 SS,59900,6400000,3,침구,100140,0
4,18,12,0,20,200376,보몽드 순면60수 피그먼트워싱 침구세트 Q,69900,6334000,3,침구,100140,0
4,18,12,0,20,200375,보몽드 순면60수 피그먼트워싱 침구세트 K,79900,7421000,3,침구,100140,0
4,18,12,20,20,200377,보몽드 순면60수 피그먼트워싱 침구세트 SS,59900,6825000,3,침구,100140,0
4,18,12,20,20,200376,보몽드 순면60수 피그먼트워싱 침구세트 Q,69900,7182000,3,침구,100140,0
4,18,12,20,20,200375,보몽드 순면60수 피그먼트워싱 침구세트 K,79900,9152000,3,침구,100140,0
4,18,12,40,20,200377,보몽드 순면60수 피그먼트워싱 침구세트 SS,59900,13468000,3,침구,100140,0
4,18,12,40,20,200376,보몽드 순면60수 피그먼트워싱 침구세트 Q,69900,15131000,3,침구,100140,0
4,18,12,40,20,200375,보몽드 순면60수 피그먼트워싱 침구세트 K,79900,12085000,3,침구,100140,0
4,18,13,0,20,200200,비버리힐스폴로클럽 남성기초세트(골드+플라),39800,25963000,3,이미용,100074,0
4,18,13,20,20,200200,비버리힐스폴로클럽 남성기초세트(골드+플라),39800,39594000,3,이미용,100074,0
4,18,13,40,20,200200,비버리힐스폴로클럽 남성기초세트(골드+플라),39800,39739000,3,이미용,100074,0
4,18,14,0,20,200912,실크트리 풍기인견 데일리 쿨 이지탑 패키지,44000,20814000,3,속옷,100283,0
4,18,14,20,20,200912,실크트리 풍기인견 데일리 쿨 이지탑 패키지,44000,29940000,3,속옷,100283,0
4,18,14,40,20,200912,실크트리 풍기인견 데일리 쿨 이지탑 패키지,44000,42704000,3,속옷,100283,0
4,18,15,0,20,201019,코이모 리빙박스 8종,49800,25737000,3,생활용품,100226,0
4,18,15,20,20,201019,코이모 리빙박스 8종,49800,57375000,3,생활용품,100226,0
4,18,15,40,20,201023,통째로 착즙한 루비 석류즙 84포,77000,21011000,3,건강기능,100321,0
4,18,16,0,20,201479,국내산 손질갑오징어 8팩,49900,18134000,3,농수축,100322,0
4,18,16,20,20,201479,국내산 손질갑오징어 8팩,49900,40497000,3,농수축,100322,0
4,18,16,40,20,201479,국내산 손질갑오징어 8팩,49900,59624000,3,농수축,100322,0
4,18,17,0,20,200576,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),30900,35986000,3,농수축,100166,0
4,18,17,0,20,200578,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),30900,3910000,3,농수축,100166,0
4,18,17,20,20,200576,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),30900,55111000,3,농수축,100166,0
4,18,17,20,20,200578,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),30900,4760000,3,농수축,100166,0
4,18,17,40,20,200576,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),30900,43934000,3,농수축,100166,0
4,18,17,40,20,200578,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),30900,5408000,3,농수축,100166,0
4,18,18,0,20,200864,안동간고등어 20팩,30900,31885000,3,농수축,100253,0
4,18,18,20,20,200864,안동간고등어 20팩,30900,46845000,3,농수축,100253,0
4,18,18,40,20,200864,안동간고등어 20팩,30900,49652000,3,농수축,100253,0
4,18,19,0,20,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,79000,11311000,3,의류,100374,0
4,18,19,0,20,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,79000,7090000,3,의류,100374,0
