max_temp_scaled,weekly,items,daily,month_category_mean_sales_AMT,price,weekofyear,mcode,accumulated_exposure_time,sim_salesAMT_new,rain_per_hour,time_hour,salesAMT
5.325556566,0.230003248,2,0.104829918,15906909.91,54900,15,100749,20,14248518.52,1.3,12,11664000
5.325556566,0.230003248,2,0.104829918,15906909.91,54900,15,100749,40,13116666.67,1.3,12,23700000
5.325556566,0.230003248,2,0.104829918,15906909.91,54900,15,100749,40,14248518.52,1.3,12,17461000
5.325556566,0.230003248,2,0.104829918,15906909.91,54900,15,100749,60,13116666.67,1.3,12,27904000
5.325556566,0.230003248,2,0.104829918,15906909.91,54900,15,100749,60,14248518.52,1.3,12,19048000
5.325556566,0.285390468,4,0.087602371,17244798.05,208000,15,100837,20,8439518.519,1.3,13,6236000
5.325556566,0.285390468,4,0.087602371,17244798.05,218000,15,100837,20,14761814.81,1.3,13,6538000
5.325556566,0.285390468,4,0.087602371,17244798.05,198000,15,100837,20,5746769.231,1.3,13,1528000
5.325556566,0.285390468,4,0.087602371,17244798.05,208000,15,100837,20,7177000,1.3,13,5471000
5.325556566,0.285390468,4,0.087602371,17244798.05,208000,15,100837,40,8439518.519,1.3,13,26361000
5.325556566,0.285390468,4,0.087602371,17244798.05,218000,15,100837,40,14761814.81,1.3,13,26828000
5.325556566,0.285390468,4,0.087602371,17244798.05,198000,15,100837,40,5746769.231,1.3,13,9618000
5.325556566,0.285390468,4,0.087602371,17244798.05,208000,15,100837,40,7177000,1.3,13,10887000
5.325556566,0.285390468,4,0.087602371,17244798.05,208000,15,100837,60,8439518.519,1.3,13,29445000
5.325556566,0.285390468,4,0.087602371,17244798.05,218000,15,100837,60,14761814.81,1.3,13,30065000
5.325556566,0.285390468,4,0.087602371,17244798.05,198000,15,100837,60,5746769.231,1.3,13,8140000
5.325556566,0.285390468,4,0.087602371,17244798.05,208000,15,100837,60,7177000,1.3,13,3918000
5.325556566,0.128115419,1,0.150390113,25986252.87,89000,15,100305,30,66223208.33,1.3,14,42535000
5.325556566,0.128115419,1,0.150390113,25986252.87,89000,15,100305,60,66223208.33,1.3,14,75024000
5.325556566,0.247577794,1,0.153863859,40289713.45,49900,15,100322,20,44763076.92,1.3,15,60344000
5.325556566,0.247577794,1,0.153863859,40289713.45,49900,15,100322,40,44763076.92,1.3,15,84612000
5.325556566,0.247577794,1,0.153863859,40289713.45,49900,15,100322,60,44763076.92,1.3,15,87540000
5.325556566,0.280671884,1,0.214158496,29881714.29,39800,15,100074,20,57121828.95,1.3,16,42260000
5.325556566,0.280671884,1,0.214158496,29881714.29,39800,15,100074,40,57121828.95,1.3,16,72239000
5.325556566,0.280671884,1,0.214158496,29881714.29,39800,15,100074,60,57121828.95,1.3,16,93173000
5.325556566,0.285390468,1,0.298146126,17244798.05,60900,15,100088,20,31927133.33,1.3,17,24833000
5.325556566,0.285390468,1,0.298146126,17244798.05,60900,15,100088,40,31927133.33,1.3,17,44415000
5.325556566,0.285390468,1,0.298146126,17244798.05,60900,15,100088,60,31927133.33,1.3,17,59890000
5.325556566,0.247577794,1,0.387050417,40289713.45,59900,15,100849,20,50940720,1.3,18,47024000
5.325556566,0.285390468,1,0.202477446,17244798.05,89800,15,100231,20,26204444.44,1.3,19,21918000
5.325556566,0.285390468,1,0.202477446,17244798.05,89800,15,100231,40,26204444.44,1.3,19,72322000
5.325556566,0.285390468,1,0.400723402,17244798.05,89800,15,100231,60,26204444.44,1.3,20,78186000
5.325556566,0.089832959,2,0.03553095,16345965.02,439000,15,100150,20,24212832.73,1.3,20,22261000
5.325556566,0.089832959,2,0.03553095,16345965.02,489000,15,100150,20,29525570.91,1.3,20,15624000
5.325556566,0.089832959,2,0.03553095,16345965.02,439000,15,100150,40,24212832.73,1.3,20,23712000
5.325556566,0.089832959,2,0.03553095,16345965.02,489000,15,100150,40,29525570.91,1.3,20,24975000
5.325556566,0.089832959,2,0.298553202,16345965.02,439000,15,100150,60,24212832.73,1.3,21,54273000
5.325556566,0.089832959,2,0.298553202,16345965.02,489000,15,100150,60,29525570.91,1.3,21,45161000
5.325556566,0.065586436,3,0.532461434,11241032.14,548000,15,100205,20,22794733.33,1.3,21,10735000
5.325556566,0.065586436,3,0.532461434,11241032.14,598000,15,100205,20,18544701.92,1.3,21,15042000
5.325556566,0.065586436,3,0.532461434,11241032.14,648000,15,100205,20,21617986.39,1.3,21,16303000
5.325556566,0.065586436,3,0.532461434,11241032.14,548000,15,100205,40,22794733.33,1.3,21,22946000
5.325556566,0.065586436,3,0.532461434,11241032.14,598000,15,100205,40,18544701.92,1.3,21,18382000
5.325556566,0.065586436,3,0.532461434,11241032.14,648000,15,100205,40,21617986.39,1.3,21,23524000
5.325556566,0.065586436,3,0.699480095,11241032.14,548000,15,100205,60,22794733.33,1.3,22,42790000
5.325556566,0.065586436,3,0.699480095,11241032.14,598000,15,100205,60,18544701.92,1.3,22,25052000
5.325556566,0.065586436,3,0.699480095,11241032.14,648000,15,100205,60,21617986.39,1.3,22,28944000
5.325556566,0.089832959,8,0.432869159,16345965.02,1300000,15,100148,20,8942660.55,1.3,22,3273000
5.325556566,0.089832959,8,0.432869159,16345965.02,1700000,15,100148,20,12253136.36,1.3,22,25190000
5.325556566,0.089832959,8,0.432869159,16345965.02,1930000,15,100148,20,11509600,1.3,22,14331000
5.325556566,0.089832959,8,0.432869159,16345965.02,1300000,15,100148,40,8942660.55,1.3,22,12843000
5.325556566,0.089832959,8,0.432869159,16345965.02,1430000,15,100148,40,10072445.34,1.3,22,7116000
5.325556566,0.089832959,8,0.432869159,16345965.02,1700000,15,100148,40,12253136.36,1.3,22,25190000
5.325556566,0.089832959,8,0.432869159,16345965.02,1930000,15,100148,40,11509600,1.3,22,9595000
5.325556566,0.089832959,8,0.432869159,16345965.02,2790000,15,100148,40,11003516.13,1.3,22,6942000
5.325556566,0.089832959,8,0.432869159,16345965.02,2800000,15,100148,40,11294175.82,1.3,22,20802000
5.325556566,0.089832959,8,0.333726762,16345965.02,1300000,15,100148,60,8942660.55,1.3,23,32082000
5.325556566,0.089832959,8,0.333726762,16345965.02,1430000,15,100148,60,10072445.34,1.3,23,17678000
5.325556566,0.089832959,8,0.333726762,16345965.02,1700000,15,100148,60,12253136.36,1.3,23,88039000
5.325556566,0.089832959,8,0.333726762,16345965.02,1930000,15,100148,60,11509600,1.3,23,62032000
5.325556566,0.089832959,8,0.333726762,16345965.02,2790000,15,100148,60,11003516.13,1.3,23,6942000
5.325556566,0.089832959,8,0.333726762,16345965.02,2800000,15,100148,60,11294175.82,1.3,23,27719000
5.325556566,0.089832959,8,0.333726762,16345965.02,3090000,15,100148,60,11772885.96,1.3,23,15322000
5.325556566,0.184625904,2,0.224260812,21180259.42,79000,15,100374,20,14235047.62,1.3,23,10444000
5.325556566,0.184625904,2,0.224260812,21180259.42,79000,15,100374,20,16349523.81,1.3,23,7512000
5.325556566,0.184625904,2,0.224260812,21180259.42,79000,15,100374,40,14235047.62,1.3,23,20092000
5.325556566,0.184625904,2,0.224260812,21180259.42,79000,15,100374,40,16349523.81,1.3,23,17207000
5.325556566,-0.166125508,2,-0.104543221,21180259.42,79000,16,100374,60,14235047.62,1.3,24,15664000
5.325556566,-0.166125508,2,-0.104543221,21180259.42,79000,16,100374,60,16349523.81,1.3,24,13458000
5.325556566,0.013223992,2,0.018343038,16345965.02,1409000,16,100155,20,30929463.33,1.3,24,7662000
5.325556566,0.013223992,2,0.018343038,16345965.02,1549000,16,100155,20,35404204.55,1.3,24,8478000
5.325556566,0.013223992,2,0.018343038,16345965.02,1409000,16,100155,40,30929463.33,1.3,24,7662000
5.325556566,0.013223992,2,0.018343038,16345965.02,1549000,16,100155,40,35404204.55,1.3,24,25226000
5.325556566,0.013223992,2,-0.189822726,16345965.02,1409000,16,100155,60,30929463.33,1.3,25,3856000
5.325556566,0.013223992,2,-0.189822726,16345965.02,1549000,16,100155,60,35404204.55,1.3,25,8451000
5.325556566,-0.062356211,1,-0.51851627,29881714.29,69900,16,100362,20,12789800,1.3,25,7436000
5.325556566,-0.062356211,1,-0.51851627,29881714.29,69900,16,100362,35,12789800,1.3,25,6599000
0.825556566,-0.062356211,1,-0.523428512,29881714.29,39900,16,100266,20,15425000,0,6,9987000
0.825556566,-0.062356211,1,-0.523428512,29881714.29,39900,16,100266,40,15425000,0,6,15896000
0.825556566,-0.062356211,1,-0.523428512,29881714.29,39900,16,100266,60,15425000,0,6,23785000
0.825556566,-0.041572171,1,-0.137797745,25986252.87,89000,16,100305,30,66223208.33,0,7,24805000
0.825556566,-0.041572171,1,-0.137797745,25986252.87,89000,16,100305,60,66223208.33,0,7,43737000
0.825556566,-0.057967015,1,0.094167794,16938677.63,89000,16,100635,20,27191904.76,0,8,12459000
0.825556566,-0.057967015,1,0.094167794,16938677.63,89000,16,100635,40,27191904.76,0,8,25557000
0.825556566,-0.057967015,1,0.094167794,16938677.63,89000,16,100635,60,27191904.76,0,8,34628000
0.825556566,-0.164528347,1,0.239271583,15906909.91,49900,16,100185,20,30660142.86,0,9,19411000
0.825556566,-0.164528347,1,0.239271583,15906909.91,49900,16,100185,40,30660142.86,0,9,36136000
0.825556566,-0.164528347,1,0.239271583,15906909.91,49900,16,100185,60,30660142.86,0,9,49204000
0.825556566,-0.129815241,1,0.232774122,17244798.05,60900,16,100088,20,31927133.33,0,10,16872000
0.825556566,-0.129815241,1,0.232774122,17244798.05,60900,16,100088,40,31927133.33,0,10,33516000
0.825556566,-0.129815241,1,0.232774122,17244798.05,60900,16,100088,60,31927133.33,0,10,42860000
0.825556566,-0.164528347,2,0.198031164,15906909.91,54900,16,100749,20,13116666.67,0,11,7476000
0.825556566,-0.164528347,2,0.198031164,15906909.91,54900,16,100749,20,14248518.52,0,11,7806000
0.825556566,-0.164528347,2,0.198031164,15906909.91,54900,16,100749,40,13116666.67,0,11,13554000
0.825556566,-0.164528347,2,0.198031164,15906909.91,54900,16,100749,40,14248518.52,0,11,17138000
0.825556566,-0.164528347,2,0.198031164,15906909.91,54900,16,100749,60,13116666.67,0,11,17043000
0.825556566,-0.164528347,2,0.198031164,15906909.91,54900,16,100749,60,14248518.52,0,11,13880000
0.825556566,-0.062356211,1,0.006121088,29881714.29,39800,16,100074,20,57121828.95,0,12,23125000
0.825556566,-0.062356211,1,0.006121088,29881714.29,39800,16,100074,40,57121828.95,0,12,28295000
0.825556566,-0.062356211,1,0.006121088,29881714.29,39800,16,100074,60,57121828.95,0,12,37061000
0.825556566,-0.041572171,1,0.162157238,25986252.87,89900,16,100080,20,50159955.56,0,13,17629000
0.825556566,-0.041572171,1,0.162157238,25986252.87,89900,16,100080,40,50159955.56,0,13,24276000
0.825556566,-0.041572171,1,0.162157238,25986252.87,89900,16,100080,60,50159955.56,0,13,36703000
0.825556566,-0.129815241,2,0.139560087,17244798.05,90000,16,100516,20,8702333.333,0,14,12131000
0.825556566,-0.129815241,2,0.139560087,17244798.05,99000,16,100516,20,19364809.52,0,14,6399000
0.825556566,-0.129815241,2,0.139560087,17244798.05,90000,16,100516,40,8702333.333,0,14,18056000
0.825556566,-0.129815241,2,0.139560087,17244798.05,99000,16,100516,40,19364809.52,0,14,7689000
0.825556566,-0.129815241,2,0.139560087,17244798.05,90000,16,100516,60,8702333.333,0,14,19946000
0.825556566,-0.129815241,2,0.139560087,17244798.05,99000,16,100516,60,19364809.52,0,14,10048000
0.825556566,-0.164528347,2,0.275019579,15906909.91,49800,16,100162,20,13947000,0,15,4920000
0.825556566,-0.164528347,2,0.275019579,15906909.91,49800,16,100162,20,10630166.67,0,15,7475000
0.825556566,-0.164528347,2,0.275019579,15906909.91,49800,16,100162,40,13947000,0,15,12511000
0.825556566,-0.164528347,2,0.275019579,15906909.91,49800,16,100162,40,10630166.67,0,15,14881000
0.825556566,-0.164528347,2,0.275019579,15906909.91,49800,16,100162,60,13947000,0,15,15532000
0.825556566,-0.164528347,2,0.275019579,15906909.91,49800,16,100162,60,10630166.67,0,15,22325000
0.825556566,-0.085322738,1,0.319832723,40289713.45,59900,16,100849,20,50940720,0,16,32151000
0.825556566,-0.085322738,1,0.319832723,40289713.45,59900,16,100849,40,50940720,0,16,53026000
0.825556566,-0.085322738,1,0.319832723,40289713.45,59900,16,100849,60,50940720,0,16,40536000
0.825556566,-0.085322738,1,0.41029763,40289713.45,49900,16,100642,20,39034965.52,0,17,25324000
0.825556566,-0.085322738,1,0.41029763,40289713.45,49900,16,100642,40,39034965.52,0,17,40739000
0.825556566,-0.085322738,1,0.41029763,40289713.45,49900,16,100642,60,39034965.52,0,17,35278000
0.825556566,-0.129815241,4,0.200755957,17244798.05,289000,16,100765,20,15741303.03,0,18,5845000
0.825556566,-0.129815241,4,0.200755957,17244798.05,279000,16,100765,20,9092397.436,0,18,4712000
0.825556566,-0.129815241,4,0.200755957,17244798.05,219000,16,100765,20,5415545.455,0,18,4435000
0.825556566,-0.129815241,4,0.200755957,17244798.05,209000,16,100765,20,8261881.579,0,18,4198000
0.825556566,-0.129815241,4,0.200755957,17244798.05,289000,16,100765,40,15741303.03,0,18,3923000
0.825556566,-0.129815241,4,0.200755957,17244798.05,279000,16,100765,40,9092397.436,0,18,8418000
0.825556566,-0.129815241,4,0.200755957,17244798.05,219000,16,100765,40,5415545.455,0,18,6565000
0.825556566,-0.129815241,4,0.200755957,17244798.05,209000,16,100765,40,8261881.579,0,18,11745000
0.825556566,-0.129815241,4,0.200755957,17244798.05,289000,16,100765,60,15741303.03,0,18,12692000
0.825556566,-0.129815241,4,0.200755957,17244798.05,279000,16,100765,60,9092397.436,0,18,8387000
0.825556566,-0.129815241,4,0.200755957,17244798.05,219000,16,100765,60,5415545.455,0,18,10198000
0.825556566,-0.129815241,4,0.200755957,17244798.05,209000,16,100765,60,8261881.579,0,18,16518000
0.825556566,-0.129815241,4,0.202477446,17244798.05,168000,16,100448,20,23915841.27,0,19,8532000
0.825556566,-0.129815241,4,0.202477446,17244798.05,178000,16,100448,20,11248315.79,0,19,4539000
0.825556566,-0.129815241,4,0.202477446,17244798.05,148000,16,100448,20,8373454.545,0,19,6407000
0.825556566,-0.129815241,4,0.202477446,17244798.05,158000,16,100448,20,3729426.667,0,19,3474000
0.825556566,-0.129815241,4,0.202477446,17244798.05,168000,16,100448,40,23915841.27,0,19,15696000
0.825556566,-0.129815241,4,0.202477446,17244798.05,178000,16,100448,40,11248315.79,0,19,8385000
0.825556566,-0.129815241,4,0.202477446,17244798.05,148000,16,100448,40,8373454.545,0,19,10090000
0.825556566,-0.129815241,4,0.202477446,17244798.05,158000,16,100448,40,3729426.667,0,19,2893000
0.825556566,-0.129815241,4,0.202477446,17244798.05,168000,16,100448,60,23915841.27,0,19,23014000
0.825556566,-0.129815241,4,0.202477446,17244798.05,178000,16,100448,60,11248315.79,0,19,16780000
0.825556566,-0.129815241,4,0.202477446,17244798.05,148000,16,100448,60,8373454.545,0,19,14403000
0.825556566,-0.129815241,4,0.202477446,17244798.05,158000,16,100448,60,3729426.667,0,19,5785000
0.825556566,0.013223992,2,0.03553095,16345965.02,439000,16,100150,20,24212832.73,0,20,16684000
0.825556566,0.013223992,2,0.03553095,16345965.02,489000,16,100150,20,29525570.91,0,20,10884000
0.825556566,0.013223992,2,0.03553095,16345965.02,439000,16,100150,40,24212832.73,0,20,27806000
0.825556566,0.013223992,2,0.03553095,16345965.02,489000,16,100150,40,29525570.91,0,20,14044000
0.825556566,0.013223992,2,0.03553095,16345965.02,439000,16,100150,60,24212832.73,0,20,26484000
0.825556566,0.013223992,2,0.03553095,16345965.02,489000,16,100150,60,29525570.91,0,20,45258000
0.825556566,0.0074426,3,0.532461434,11241032.14,548000,16,100205,20,22794733.33,0,21,18374000
0.825556566,0.0074426,3,0.532461434,11241032.14,598000,16,100205,20,18544701.92,0,21,3384000
0.825556566,0.0074426,3,0.532461434,11241032.14,648000,16,100205,20,21617986.39,0,21,1858000
0.825556566,0.0074426,3,0.532461434,11241032.14,548000,16,100205,40,22794733.33,0,21,22952000
0.825556566,0.0074426,3,0.532461434,11241032.14,598000,16,100205,40,18544701.92,0,21,13383000
0.825556566,0.0074426,3,0.532461434,11241032.14,648000,16,100205,40,21617986.39,0,21,25337000
0.825556566,0.0074426,3,0.532461434,11241032.14,548000,16,100205,60,22794733.33,0,21,29061000
0.825556566,0.0074426,3,0.532461434,11241032.14,598000,16,100205,60,18544701.92,0,21,26715000
0.825556566,0.0074426,3,0.532461434,11241032.14,648000,16,100205,60,21617986.39,0,21,41593000
0.825556566,0.013223992,8,0.432869159,16345965.02,1300000,16,100148,20,8942660.55,0,22,3248000
0.825556566,0.013223992,8,0.432869159,16345965.02,1700000,16,100148,20,12253136.36,0,22,8430000
0.825556566,0.013223992,8,0.432869159,16345965.02,1930000,16,100148,20,11509600,0,22,4835000
0.825556566,0.013223992,8,0.432869159,16345965.02,2800000,16,100148,20,11294175.82,0,22,6967000
0.825556566,0.013223992,8,0.432869159,16345965.02,3090000,16,100148,20,11772885.96,0,22,15347000
0.825556566,0.013223992,8,0.432869159,16345965.02,1300000,16,100148,40,8942660.55,0,22,9670000
0.825556566,0.013223992,8,0.432869159,16345965.02,1430000,16,100148,40,10072445.34,0,22,3571000
0.825556566,0.013223992,8,0.432869159,16345965.02,1700000,16,100148,40,12253136.36,0,22,50354000
0.825556566,0.013223992,8,0.432869159,16345965.02,1930000,16,100148,40,11509600,0,22,19116000
0.825556566,0.013223992,8,0.432869159,16345965.02,2500000,16,100148,40,10491482.76,0,22,18595000
0.825556566,0.013223992,8,0.432869159,16345965.02,2790000,16,100148,40,11003516.13,0,22,13835000
0.825556566,0.013223992,8,0.432869159,16345965.02,2800000,16,100148,40,11294175.82,0,22,6992000
0.825556566,0.013223992,8,0.432869159,16345965.02,3090000,16,100148,40,11772885.96,0,22,7711000
0.825556566,0.013223992,8,0.432869159,16345965.02,1300000,16,100148,60,8942660.55,0,22,6447000
0.825556566,0.013223992,8,0.432869159,16345965.02,1430000,16,100148,60,10072445.34,0,22,7091000
0.825556566,0.013223992,8,0.432869159,16345965.02,1700000,16,100148,60,12253136.36,0,22,37785000
0.825556566,0.013223992,8,0.432869159,16345965.02,1930000,16,100148,60,11509600,0,22,23925000
0.825556566,0.013223992,8,0.432869159,16345965.02,2790000,16,100148,60,11003516.13,0,22,6967000
0.825556566,0.013223992,8,0.432869159,16345965.02,2800000,16,100148,60,11294175.82,0,22,27743000
0.825556566,0.013223992,8,0.432869159,16345965.02,3090000,16,100148,60,11772885.96,0,22,15347000
0.825556566,-0.166125508,2,0.224260812,21180259.42,79000,16,100374,20,14235047.62,0,23,14021000
0.825556566,-0.166125508,2,0.224260812,21180259.42,79000,16,100374,20,16349523.81,0,23,12710000
0.825556566,-0.166125508,2,0.224260812,21180259.42,79000,16,100374,40,14235047.62,0,23,17941000
0.825556566,-0.166125508,2,0.224260812,21180259.42,79000,16,100374,40,16349523.81,0,23,13866000
0.825556566,-0.166125508,2,0.224260812,21180259.42,79000,16,100374,60,14235047.62,0,23,17668000
0.825556566,-0.166125508,2,0.224260812,21180259.42,79000,16,100374,60,16349523.81,0,23,13221000
0.825556566,-0.06717408,2,-0.104543221,21180259.42,89000,16,100251,20,13884888.89,0,24,9195000
0.825556566,-0.06717408,2,-0.104543221,21180259.42,89000,16,100251,20,26710031.75,0,24,4871000
0.825556566,-0.06717408,2,-0.104543221,21180259.42,89000,16,100251,40,13884888.89,0,24,22955000
0.825556566,-0.06717408,2,-0.104543221,21180259.42,89000,16,100251,40,26710031.75,0,24,14264000
0.825556566,-0.06717408,2,-0.104543221,21180259.42,89000,16,100251,60,13884888.89,0,24,33023000
0.825556566,-0.06717408,2,-0.104543221,21180259.42,89000,16,100251,60,26710031.75,0,24,17296000
0.825556566,-0.039338791,1,-0.44033495,16938677.63,61800,16,100025,20,19973444.44,0,25,6895000
0.825556566,-0.039338791,1,-0.44033495,16938677.63,61800,16,100025,40,19973444.44,0,25,10795000
0.825556566,-0.039338791,1,-0.44033495,16938677.63,61800,16,100025,55,19973444.44,0,25,15941000
3.674443434,-0.039338791,2,-0.4581107,16938677.63,78000,16,100347,20,19879000,0,6,1268000
3.674443434,-0.039338791,2,-0.4581107,16938677.63,118000,16,100347,20,2448600,0,6,4451000
3.674443434,-0.039338791,2,-0.4581107,16938677.63,78000,16,100347,40,19879000,0,6,1754000
3.674443434,-0.039338791,2,-0.4581107,16938677.63,118000,16,100347,40,2448600,0,6,10987000
3.674443434,-0.039338791,2,-0.4581107,16938677.63,78000,16,100347,60,19879000,0,6,2688000
3.674443434,-0.039338791,2,-0.4581107,16938677.63,118000,16,100347,60,2448600,0,6,23934000
3.674443434,-0.100313128,2,-0.137797745,25986252.87,59000,16,100613,20,16606191.78,0,7,9034000
3.674443434,-0.100313128,2,-0.137797745,25986252.87,59000,16,100613,20,10569290,0,7,9116000
3.674443434,-0.100313128,2,-0.137797745,25986252.87,59000,16,100613,40,16606191.78,0,7,14331000
3.674443434,-0.100313128,2,-0.137797745,25986252.87,59000,16,100613,40,10569290,0,7,13949000
3.674443434,-0.100313128,2,-0.137797745,25986252.87,59000,16,100613,60,16606191.78,0,7,22369000
3.674443434,-0.100313128,2,-0.137797745,25986252.87,59000,16,100613,60,10569290,0,7,12205000
3.674443434,-0.06717408,1,0.096874234,21180259.42,44000,16,100466,20,25475666.67,0,8,15527000
3.674443434,-0.06717408,1,0.096874234,21180259.42,44000,16,100466,40,25475666.67,0,8,27789000
3.674443434,-0.06717408,1,0.096874234,21180259.42,44000,16,100466,60,25475666.67,0,8,32073000
3.674443434,-0.090415159,1,0.137442451,17244798.05,49800,16,100478,20,42517666.67,0,9,30971000
3.674443434,-0.090415159,1,0.137442451,17244798.05,49800,16,100478,40,42517666.67,0,9,50030000
3.674443434,-0.090415159,1,0.137442451,17244798.05,49800,16,100478,60,42517666.67,0,9,51509000
3.674443434,-0.100313128,1,0.370081083,25986252.87,69900,16,100776,20,3754416.667,0,10,16591000
3.674443434,-0.100313128,1,0.370081083,25986252.87,69900,16,100776,40,3754416.667,0,10,33641000
3.674443434,-0.100313128,1,0.370081083,25986252.87,69900,16,100776,60,3754416.667,0,10,46833000
3.674443434,-0.090415159,4,0.218500951,17244798.05,208000,16,100837,20,8439518.519,0,11,5463000
3.674443434,-0.090415159,4,0.218500951,17244798.05,218000,16,100837,20,14761814.81,0,11,8173000
3.674443434,-0.090415159,4,0.218500951,17244798.05,198000,16,100837,20,5746769.231,0,11,2992000
3.674443434,-0.090415159,4,0.218500951,17244798.05,208000,16,100837,20,7177000,0,11,3149000
3.674443434,-0.090415159,4,0.218500951,17244798.05,208000,16,100837,40,8439518.519,0,11,16304000
3.674443434,-0.090415159,4,0.218500951,17244798.05,218000,16,100837,40,14761814.81,0,11,17913000
3.674443434,-0.090415159,4,0.218500951,17244798.05,198000,16,100837,40,5746769.231,0,11,3735000
3.674443434,-0.090415159,4,0.218500951,17244798.05,208000,16,100837,40,7177000,0,11,3145000
3.674443434,-0.090415159,4,0.218500951,17244798.05,208000,16,100837,60,8439518.519,0,11,17842000
3.674443434,-0.090415159,4,0.218500951,17244798.05,218000,16,100837,60,14761814.81,0,11,14650000
3.674443434,-0.090415159,4,0.218500951,17244798.05,198000,16,100837,60,5746769.231,0,11,11839000
3.674443434,-0.090415159,4,0.218500951,17244798.05,208000,16,100837,60,7177000,0,11,7793000
3.674443434,-0.068335996,1,0.261640485,40289713.45,59900,16,100492,20,53200400,0,12,27816000
3.674443434,-0.068335996,1,0.261640485,40289713.45,59900,16,100492,40,53200400,0,12,37397000
3.674443434,-0.068335996,1,0.261640485,40289713.45,59900,16,100492,60,53200400,0,12,49763000
3.674443434,-0.11519291,1,0.093837524,15906909.91,49900,16,100185,20,30660142.86,0,13,17201000
3.674443434,-0.11519291,1,0.093837524,15906909.91,49900,16,100185,40,30660142.86,0,13,33646000
3.674443434,-0.11519291,1,0.093837524,15906909.91,49900,16,100185,60,30660142.86,0,13,46004000
3.674443434,-0.06717408,2,0.229746207,21180259.42,89000,16,100251,20,13884888.89,0,14,8501000
3.674443434,-0.06717408,2,0.229746207,21180259.42,89000,16,100251,20,26710031.75,0,14,3342000
3.674443434,-0.06717408,2,0.229746207,21180259.42,89000,16,100251,40,13884888.89,0,14,21027000
3.674443434,-0.06717408,2,0.229746207,21180259.42,89000,16,100251,40,26710031.75,0,14,11285000
3.674443434,-0.06717408,2,0.229746207,21180259.42,89000,16,100251,60,13884888.89,0,14,34021000
3.674443434,-0.06717408,2,0.229746207,21180259.42,89000,16,100251,60,26710031.75,0,14,13581000
3.674443434,-0.090415159,2,0.261774292,17244798.05,119000,16,100097,20,21593000,0,15,10341000
3.674443434,-0.090415159,2,0.261774292,17244798.05,129000,16,100097,20,28364000,0,15,3551000
3.674443434,-0.090415159,2,0.261774292,17244798.05,119000,16,100097,40,21593000,0,15,13195000
3.674443434,-0.090415159,2,0.261774292,17244798.05,129000,16,100097,40,28364000,0,15,7399000
3.674443434,-0.090415159,2,0.261774292,17244798.05,119000,16,100097,60,21593000,0,15,30136000
3.674443434,-0.090415159,2,0.261774292,17244798.05,129000,16,100097,60,28364000,0,15,14975000
3.674443434,-0.090415159,1,0.336260727,17244798.05,109800,16,100255,20,12514666.67,0,16,23174000
3.674443434,-0.090415159,1,0.336260727,17244798.05,109800,16,100255,40,12514666.67,0,16,44155000
3.674443434,-0.090415159,1,0.336260727,17244798.05,109800,16,100255,60,12514666.67,0,16,38924000
3.674443434,-0.090415159,1,0.298146126,17244798.05,119000,16,100517,20,17930111.11,0,17,13751000
3.674443434,-0.090415159,1,0.298146126,17244798.05,119000,16,100517,40,17930111.11,0,17,27738000
3.674443434,-0.090415159,1,0.298146126,17244798.05,119000,16,100517,60,17930111.11,0,17,35497000
3.674443434,-0.068335996,1,0.387050417,40289713.45,30900,16,100253,20,33518000,0,18,35061000
3.674443434,-0.068335996,1,0.387050417,40289713.45,30900,16,100253,40,33518000,0,18,48354000
3.674443434,-0.068335996,1,0.387050417,40289713.45,30900,16,100253,60,33518000,0,18,50927000
3.674443434,-0.06717408,1,0.175723376,21180259.42,69900,16,100808,20,29345708.33,0,19,22647000
3.674443434,-0.06717408,1,0.175723376,21180259.42,69900,16,100808,40,29345708.33,0,19,41700000
3.674443434,-0.06717408,1,0.175723376,21180259.42,69900,16,100808,60,29345708.33,0,19,53006000
3.674443434,-0.100313128,1,0.382041875,25986252.87,139000,16,100607,20,11229777.78,0,20,12273000
3.674443434,-0.100313128,1,0.382041875,25986252.87,139000,16,100607,40,11229777.78,0,20,38626000
3.674443434,-0.100313128,1,0.382041875,25986252.87,139000,16,100607,60,11229777.78,0,20,59153000
3.674443434,-0.01147721,2,0.298553202,16345965.02,1409000,16,100155,20,30929463.33,0,21,7662000
3.674443434,-0.01147721,2,0.298553202,16345965.02,1549000,16,100155,20,35404204.55,0,21,21012000
3.674443434,-0.01147721,2,0.298553202,16345965.02,1409000,16,100155,40,30929463.33,0,21,19135000
3.674443434,-0.01147721,2,0.298553202,16345965.02,1549000,16,100155,40,35404204.55,0,21,12665000
3.674443434,-0.01147721,2,0.298553202,16345965.02,1409000,16,100155,60,30929463.33,0,21,15274000
3.674443434,-0.01147721,2,0.298553202,16345965.02,1549000,16,100155,60,35404204.55,0,21,41974000
3.674443434,-0.01147721,6,0.432869159,16345965.02,1000000,16,100575,20,9922257.143,0,22,9054000
3.674443434,-0.01147721,6,0.432869159,16345965.02,1080000,16,100575,20,15803772.73,0,22,6568000
3.674443434,-0.01147721,6,0.432869159,16345965.02,1800000,16,100575,20,11342367.35,0,22,10903000
3.674443434,-0.01147721,6,0.432869159,16345965.02,1000000,16,100575,40,9922257.143,0,22,6083000
3.674443434,-0.01147721,6,0.432869159,16345965.02,1080000,16,100575,40,15803772.73,0,22,6538000
