방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가, 취급액 
2019-01-10 10:20,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"218,000","6,399,000"
2019-01-10 10:20,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"208,000","4,735,000"
2019-01-10 10:40,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"238,000","28,519,000"
2019-01-10 10:40,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"228,000","14,762,000"
2019-01-10 10:40,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"218,000","9,924,000"
2019-01-10 10:40,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"208,000","6,739,000"
2019-01-10 11:00,20,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,"69,000","31,087,000"
2019-01-10 11:20,20,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,"69,000","44,557,000"
2019-01-10 11:40,20,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,"69,000","42,357,000"
2019-01-10 12:00,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,"61,000","28,787,000"
2019-01-10 12:20,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,"61,000","35,430,000"
2019-01-10 12:40,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,"61,000","44,029,000"
2019-01-10 13:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","13,202,000"
2019-01-10 13:20,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","33,817,000"
2019-01-10 13:40,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","46,241,000"
2019-01-10 14:00,20,100253,200864,안동간고등어 20팩,농수축,"30,900","34,544,000"
2019-01-10 14:20,20,100253,200864,안동간고등어 20팩,농수축,"30,900","39,539,000"
2019-01-10 14:40,20,100253,200864,안동간고등어 20팩,농수축,"30,900","46,517,000"
2019-01-10 15:00,20,100198,200669,소들녘 더 맛있는 NEW  돼지왕구이 12팩,농수축,"51,900","13,056,000"
2019-01-10 15:20,20,100198,200669,소들녘 더 맛있는 NEW  돼지왕구이 12팩,농수축,"51,900","18,800,000"
2019-01-10 15:40,20,100198,200669,소들녘 더 맛있는 NEW  돼지왕구이 12팩,농수축,"51,900","32,518,000"
2019-01-10 16:00,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,"40,900","22,942,000"
2019-01-10 16:20,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,"40,900","51,762,000"
2019-01-10 16:40,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,"40,900","56,986,000"
2019-01-10 17:00,20,100199,200670,소들녘 소 갈비탕,농수축,"50,900","34,088,000"
2019-01-10 17:20,20,100199,200670,소들녘 소 갈비탕,농수축,"50,900","55,534,000"
2019-01-10 17:40,20,100199,200670,소들녘 소 갈비탕,농수축,"50,900","51,094,000"
2019-01-10 18:00,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,"59,900","21,648,000"
2019-01-10 18:20,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,"59,900","39,806,000"
2019-01-10 18:40,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,"59,900","44,704,000"
2019-01-10 19:00,20,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,"158,000","6,686,000"
2019-01-10 19:00,20,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"168,000","5,957,000"
2019-01-10 19:00,20,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,"148,000","3,718,000"
2019-01-10 19:00,20,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,"158,000","1,709,000"
2019-01-10 19:20,20,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,"158,000","24,324,000"
2019-01-10 19:20,20,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"168,000","10,686,000"
2019-01-10 19:20,20,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,"148,000","5,789,000"
2019-01-10 19:20,20,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,"158,000","2,848,000"
2019-01-10 19:40,20,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,"158,000","37,168,000"
2019-01-10 19:40,20,100448,202093,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"168,000","11,880,000"
2019-01-10 19:40,20,100448,202100,일시불 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,"148,000","15,589,000"
2019-01-10 19:40,20,100448,202095,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),주방,"158,000","1,742,000"
2019-01-10 20:00,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,"79,900","13,462,000"
2019-01-10 20:20,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,"79,900","30,883,000"
2019-01-10 20:40,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,"79,900","46,010,000"
2019-01-10 21:00,20,100322,201479,국내산 손질갑오징어 8팩,농수축,"49,900","37,329,000"
2019-01-10 21:20,20,100322,201479,국내산 손질갑오징어 8팩,농수축,"49,900","58,844,000"
2019-01-10 21:40,20,100322,201479,국내산 손질갑오징어 8팩,농수축,"49,900","88,341,000"
2019-01-10 22:00,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,300,000","9,432,000"
2019-01-10 22:00,20,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,440,000","7,008,000"
2019-01-10 22:00,20,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,900,000","22,960,000"
2019-01-10 22:00,20,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,"2,130,000","5,214,000"
2019-01-10 22:00,20,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,"2,700,000","6,571,000"
2019-01-10 22:00,20,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,"2,990,000","50,000"
2019-01-10 22:20,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,300,000","3,177,000"
2019-01-10 22:20,20,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,440,000","13,941,000"
2019-01-10 22:20,20,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,900,000","18,378,000"
2019-01-10 22:20,20,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,"2,130,000","20,608,000"
2019-01-10 22:20,20,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,"2,700,000","50,000"
2019-01-10 22:20,20,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,"2,990,000","50,000"
2019-01-10 22:40,20,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,300,000","12,584,000"
2019-01-10 22:40,20,100148,200432,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,440,000","17,432,000"
2019-01-10 22:40,20,100148,200508,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,900,000","22,984,000"
2019-01-10 22:40,20,100148,200441,무이자 LG 울트라HD TV 65UK6800HNC,가전,"2,130,000","41,214,000"
2019-01-10 22:40,20,100148,200518,일시불 LG 울트라HD TV 70UK7400KNA,가전,"2,700,000","6,571,000"
2019-01-10 22:40,20,100148,200451,무이자 LG 울트라HD TV 70UK7400KNA,가전,"2,990,000","7,274,000"
2019-01-10 23:00,20,100049,202044,마리노블 밍크 롱코트,의류,"499,000","17,150,000"
2019-01-10 23:20,20,100049,202044,마리노블 밍크 롱코트,의류,"499,000","46,520,000"
2019-01-10 23:40,20,100049,202044,마리노블 밍크 롱코트,의류,"499,000","57,838,000"
2019-01-11 0:00,20,100193,200652,레이프릴 무빙 맥시풀커버 브라팬티,속옷,"69,900","13,765,000"
2019-01-11 0:20,20,100193,200652,레이프릴 무빙 맥시풀커버 브라팬티,속옷,"69,900","28,608,000"
2019-01-11 0:40,20,100193,200652,레이프릴 무빙 맥시풀커버 브라팬티,속옷,"69,900","31,392,000"
2019-01-11 1:00,20,100266,200881,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼),이미용,"39,900","5,453,000"
2019-01-11 1:20,20,100266,200881,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼),이미용,"39,900","9,364,000"
2019-01-11 1:40,17,100266,200881,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼),이미용,"39,900","14,294,000"
2019-01-11 6:00,20,100280,200907,에버라스트 남성 기능성 에어로웜 동내의 3세트,속옷,"39,900","4,711,000"
2019-01-11 6:00,20,100280,200908,에버라스트 여성 기능성 에어로웜 동내의 3세트,속옷,"39,900","2,660,000"
2019-01-11 6:20,20,100280,200907,에버라스트 남성 기능성 에어로웜 동내의 3세트,속옷,"39,900","8,192,000"
2019-01-11 6:20,20,100280,200908,에버라스트 여성 기능성 에어로웜 동내의 3세트,속옷,"39,900","4,650,000"
2019-01-11 6:40,20,100280,200907,에버라스트 남성 기능성 에어로웜 동내의 3세트,속옷,"39,900","11,048,000"
2019-01-11 6:40,20,100280,200908,에버라스트 여성 기능성 에어로웜 동내의 3세트,속옷,"39,900","7,100,000"
2019-01-11 7:00,20,100346,201070,테이트 남성 기모티셔츠6종,의류,"39,900","4,255,000"
2019-01-11 7:00,20,100346,201077,테이트 여성 기모티셔츠6종,의류,"39,900","5,658,000"
2019-01-11 7:20,20,100346,201070,테이트 남성 기모티셔츠6종,의류,"39,900","7,396,000"
2019-01-11 7:20,20,100346,201077,테이트 여성 기모티셔츠6종,의류,"39,900","8,808,000"
2019-01-11 7:40,20,100346,201070,테이트 남성 기모티셔츠6종,의류,"39,900","6,118,000"
2019-01-11 7:40,20,100346,201077,테이트 여성 기모티셔츠6종,의류,"39,900","8,158,000"
2019-01-11 8:00,30,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,"59,000","30,667,000"
2019-01-11 8:30,30,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,"59,000","48,847,000"
2019-01-11 9:00,20,100816,202421,보코 폭스퍼구스다운 롱패딩,의류,"169,000","32,793,000"
2019-01-11 9:20,20,100816,202421,보코 폭스퍼구스다운 롱패딩,의류,"169,000","44,617,000"
2019-01-11 9:40,20,100816,202421,보코 폭스퍼구스다운 롱패딩,의류,"169,000","75,985,000"
2019-01-11 10:00,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","7,798,000"
2019-01-11 10:00,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","3,744,000"
2019-01-11 10:00,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,"208,000","1,530,000"
2019-01-11 10:00,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","2,161,000"
2019-01-11 10:20,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","10,886,000"
2019-01-11 10:20,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","11,139,000"
2019-01-11 10:20,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,"208,000","3,740,000"
2019-01-11 10:20,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","1,455,000"
2019-01-11 10:40,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","18,638,000"
2019-01-11 10:40,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","14,823,000"
2019-01-11 10:40,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,"208,000","5,220,000"
2019-01-11 10:40,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","7,092,000"
2019-01-11 11:00,30,100336,201048,더블유베일 풀스킨 폭스카라 머스크랫 코트,의류,"699,000","28,280,000"
2019-01-11 11:30,30,100336,201048,더블유베일 풀스킨 폭스카라 머스크랫 코트,의류,"699,000","39,485,000"
2019-01-11 12:00,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","27,618,000"
2019-01-11 12:20,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","39,164,000"
2019-01-11 12:40,20,100832,202444,청정수산 완도활전복 35미,농수축,"59,900","43,860,000"
2019-01-11 13:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","16,165,000"
2019-01-11 13:20,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","27,295,000"
2019-01-11 13:40,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,"109,800","35,393,000"
2019-01-11 14:00,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,"61,000","39,292,000"
2019-01-11 14:20,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,"61,000","30,062,000"
2019-01-11 14:40,20,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,"61,000","40,488,000"
2019-01-11 15:00,20,100844,202491,하늘내린 용대리황태10미,농수축,"32,900","23,438,000"
2019-01-11 15:20,20,100844,202491,하늘내린 용대리황태10미,농수축,"32,900","39,094,000"
2019-01-11 15:40,20,100844,202491,하늘내린 용대리황태10미,농수축,"32,900","58,933,000"
2019-01-11 16:00,20,100708,202076,천수봉명인 선재 전통 메주세트,농수축,"99,000","29,449,000"
2019-01-11 16:20,20,100708,202076,천수봉명인 선재 전통 메주세트,농수축,"99,000","49,813,000"
2019-01-11 16:40,20,100708,202076,천수봉명인 선재 전통 메주세트,농수축,"99,000","76,101,000"
2019-01-11 17:00,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,"59,900","23,069,000"
2019-01-11 17:20,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,"59,900","31,384,000"
2019-01-11 17:40,20,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,"59,900","35,322,000"
2019-01-11 18:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","19,227,000"
2019-01-11 18:20,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","43,766,000"
2019-01-11 18:40,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","48,735,000"
2019-01-11 19:00,20,100604,201848,카파 드로즈 패키지 12종,속옷,"59,000","23,637,000"
2019-01-11 19:00,20,100604,201851,카파 런닝 패키지 9종,속옷,"59,000","9,001,000"
2019-01-11 19:20,20,100604,201848,카파 드로즈 패키지 12종,속옷,"59,000","42,836,000"
2019-01-11 19:20,20,100604,201851,카파 런닝 패키지 9종,속옷,"59,000","16,387,000"
2019-01-11 19:40,20,100604,201848,카파 드로즈 패키지 12종,속옷,"59,000","64,003,000"
2019-01-11 19:40,20,100604,201851,카파 런닝 패키지 9종,속옷,"59,000","27,858,000"
2019-01-11 20:00,20,100155,200554,일시불 LG전자 매직스페이스 냉장고,가전,"1,409,000","3,659,000"
2019-01-11 20:00,20,100155,200487,무이자 LG전자 매직스페이스 냉장고,가전,"1,549,000","4,020,000"
2019-01-11 20:20,20,100155,200554,일시불 LG전자 매직스페이스 냉장고,가전,"1,409,000","10,876,000"
2019-01-11 20:20,20,100155,200487,무이자 LG전자 매직스페이스 냉장고,가전,"1,549,000","11,960,000"
2019-01-11 20:40,20,100155,200554,일시불 LG전자 매직스페이스 냉장고,가전,"1,409,000","28,946,000"
2019-01-11 20:40,20,100155,200487,무이자 LG전자 매직스페이스 냉장고,가전,"1,549,000","31,861,000"
2019-01-11 21:00,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,"59,900","25,772,000"
2019-01-11 21:20,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,"59,900","53,923,000"
2019-01-11 21:40,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,"59,900","71,789,000"
2019-01-11 22:00,30,100481,201457,로이몬스터 남녀 벤치후드롱패딩,의류,"49,800","40,568,000"
2019-01-11 22:30,30,100481,201457,로이몬스터 남녀 벤치후드롱패딩,의류,"49,800","73,797,000"
2019-01-11 23:00,20,100577,201758,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,"999,000","50,000"
2019-01-11 23:00,20,100577,201706,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,"1,089,000","50,000"
2019-01-11 23:00,20,100577,201756,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,"1,259,000","3,590,000"
2019-01-11 23:00,20,100577,201704,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,"1,349,000","11,139,000"
2019-01-11 23:20,20,100577,201758,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,"999,000","5,657,000"
2019-01-11 23:20,20,100577,201706,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,"1,089,000","6,167,000"
2019-01-11 23:20,20,100577,201756,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,"1,259,000","23,797,000"
2019-01-11 23:20,20,100577,201704,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,"1,349,000","15,232,000"
2019-01-11 23:40,20,100577,201758,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,"999,000","22,506,000"
2019-01-11 23:40,20,100577,201706,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,"1,089,000","3,109,000"
2019-01-11 23:40,20,100577,201756,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,"1,259,000","10,700,000"
2019-01-11 23:40,20,100577,201704,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,가전,"1,349,000","37,797,000"
2019-01-12 0:00,20,100341,201058,아리스토우 남성 패딩트랙수트세트,의류,"59,900","12,997,000"
2019-01-12 0:00,20,100341,201061,아리스토우 여성 패딩트랙수트세트,의류,"59,900","8,448,000"
2019-01-12 0:20,20,100341,201058,아리스토우 남성 패딩트랙수트세트,의류,"59,900","36,372,000"
2019-01-12 0:20,20,100341,201061,아리스토우 여성 패딩트랙수트세트,의류,"59,900","23,491,000"
2019-01-12 0:40,20,100341,201058,아리스토우 남성 패딩트랙수트세트,의류,"59,900","16,795,000"
2019-01-12 0:40,20,100341,201061,아리스토우 여성 패딩트랙수트세트,의류,"59,900","30,531,000"
2019-01-12 1:00,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,"69,900","7,159,000"
2019-01-12 1:00,20,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,"69,900","6,033,000"
2019-01-12 1:20,20,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,"69,900","8,444,000"
2019-01-12 1:20,20,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,"69,900","8,232,000"
2019-01-12 1:40,17,100377,201225,그렉노먼 남성 캐시터치 터틀넥 4종,의류,"69,900","8,607,000"
2019-01-12 1:40,17,100377,201231,그렉노먼 여성 캐시터치 터틀넥 4종,의류,"69,900","6,487,000"
2019-01-12 6:00,20,100816,202421,보코 폭스퍼구스다운 롱패딩,의류,"169,000","11,612,000"
2019-01-12 6:20,20,100816,202421,보코 폭스퍼구스다운 롱패딩,의류,"169,000","23,926,000"
2019-01-12 6:40,20,100816,202421,보코 폭스퍼구스다운 롱패딩,의류,"169,000","31,588,000"
2019-01-12 7:00,20,100779,202282,쿠미투니카 황후의코르셋 하이웨이스트팬티(리뉴얼),속옷,"59,900","16,962,000"
2019-01-12 7:20,20,100779,202282,쿠미투니카 황후의코르셋 하이웨이스트팬티(리뉴얼),속옷,"59,900","37,271,000"
2019-01-12 7:40,20,100779,202282,쿠미투니카 황후의코르셋 하이웨이스트팬티(리뉴얼),속옷,"59,900","51,510,000"
2019-01-12 8:00,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,"129,000","10,252,000"
2019-01-12 8:00,20,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,"139,000","9,312,000"
2019-01-12 8:20,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,"129,000","30,805,000"
2019-01-12 8:20,20,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,"139,000","13,359,000"
2019-01-12 8:40,20,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,"129,000","61,780,000"
2019-01-12 8:40,20,100293,200949,무이자[가이거] 제니스시계 주얼리세트,잡화,"139,000","28,276,000"
2019-01-12 9:00,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,"59,900","20,079,000"
2019-01-12 9:20,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,"59,900","32,885,000"
2019-01-12 9:40,20,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,"59,900","55,097,000"
2019-01-12 10:00,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,"299,000","26,076,000"
2019-01-12 10:30,30,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,"299,000","88,702,000"
2019-01-12 11:00,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,"109,000","27,665,000"
2019-01-12 11:30,30,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,"109,000","73,111,000"
2019-01-12 12:00,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","11,663,000"
2019-01-12 12:00,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","11,129,000"
2019-01-12 12:00,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,"208,000","4,482,000"
2019-01-12 12:00,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","1,458,000"
2019-01-12 12:20,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","24,860,000"
2019-01-12 12:20,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","22,221,000"
2019-01-12 12:20,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,"208,000","1,530,000"
2019-01-12 12:20,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","2,867,000"
2019-01-12 12:40,20,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,"218,000","47,306,000"
2019-01-12 12:40,20,100837,202458,(도냄)일시불 쿠쿠전기밥솥 10인용,주방,"208,000","45,141,000"
2019-01-12 12:40,20,100837,202456,(도냄)무이자 쿠쿠전기밥솥 6인용,주방,"208,000","11,136,000"
2019-01-12 12:40,20,100837,202457,(도냄)일시불  쿠쿠전기밥솥 6인용,주방,"198,000","12,708,000"
2019-01-12 13:00,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,"39,800","32,454,000"
2019-01-12 13:20,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,"39,800","60,340,000"
2019-01-12 13:40,20,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,"39,800","60,428,000"
2019-01-12 14:00,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"238,000","9,306,000"
2019-01-12 14:00,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"228,000","3,725,000"
2019-01-12 14:00,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"218,000","2,888,000"
2019-01-12 14:00,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"208,000","1,389,000"
2019-01-12 14:20,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"238,000","18,561,000"
2019-01-12 14:20,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"228,000","5,960,000"
2019-01-12 14:20,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"218,000","4,980,000"
2019-01-12 14:20,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"208,000","6,772,000"
2019-01-12 14:40,20,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"238,000","35,608,000"
2019-01-12 14:40,20,100765,202238,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,"228,000","19,223,000"
2019-01-12 14:40,20,100765,202229,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"218,000","9,237,000"
2019-01-12 14:40,20,100765,202237,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,주방,"208,000","9,449,000"
2019-01-12 15:00,30,100481,201457,로이몬스터 남녀 벤치후드롱패딩,의류,"49,800","46,864,000"
2019-01-12 15:30,30,100481,201457,로이몬스터 남녀 벤치후드롱패딩,의류,"49,800","56,578,000"
2019-01-12 16:00,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,"79,900","20,210,000"
2019-01-12 16:20,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,"79,900","27,034,000"
2019-01-12 16:40,20,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,"79,900","32,890,000"
2019-01-12 17:00,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,"59,900","22,580,000"
2019-01-12 17:20,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,"59,900","35,932,000"
2019-01-12 17:40,20,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,"59,900","70,548,000"
2019-01-12 18:20,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,"40,900","26,454,000"
2019-01-12 18:40,20,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,"40,900","61,797,000"
2019-01-12 19:00,20,100584,201792,임페리얼 남성 릴렉스 본딩팬츠 3종,의류,"69,000","8,092,000"
2019-01-12 19:00,20,100584,201799,임페리얼 여성 릴렉스 본딩팬츠 3종,의류,"69,000","8,281,000"
2019-01-12 19:20,20,100584,201792,임페리얼 남성 릴렉스 본딩팬츠 3종,의류,"69,000","14,735,000"
2019-01-12 19:20,20,100584,201799,임페리얼 여성 릴렉스 본딩팬츠 3종,의류,"69,000","11,629,000"
2019-01-12 19:40,20,100584,201792,임페리얼 남성 릴렉스 본딩팬츠 3종,의류,"69,000","25,512,000"
2019-01-12 19:40,20,100584,201799,임페리얼 여성 릴렉스 본딩팬츠 3종,의류,"69,000","15,559,000"
2019-01-12 20:00,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,"89,000","15,989,000"
2019-01-12 20:00,20,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,"89,000","1,879,000"
2019-01-12 20:00,20,100610,201865,푸마 NEW 트렁크 패키지,속옷,"89,000","1,480,000"
2019-01-12 20:20,20,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,"89,000","25,177,000"
2019-01-12 20:20,20,100610,201861,푸마 INNO 심리스 롱드로즈 (1차),속옷,"89,000","3,312,000"
2019-01-12 20:20,20,100610,201865,푸마 NEW 트렁크 패키지,속옷,"89,000","3,376,000"
